"","VE_infect","Label_testingDiff","t","Covid_cumPropSymptInfect_vac.0.","Covid_cumPropSymptInfect_vac.25.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.75.","Covid_cumPropSymptInfect_vac.100.","Covid_cumPropSymptInfect_unvac.0.","Covid_cumPropSymptInfect_unvac.25.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.75.","Covid_cumPropSymptInfect_unvac.100.","NonCovid_cumPropSymptInfect_vac.0.","NonCovid_cumPropSymptInfect_vac.25.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.75.","NonCovid_cumPropSymptInfect_vac.100.","NonCovid_cumPropSymptInfect_unvac.0.","NonCovid_cumPropSymptInfect_unvac.25.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.75.","NonCovid_cumPropSymptInfect_unvac.100.","Covid_cumPropSymptExpInfect_tested_vac.0.","Covid_cumPropSymptExpInfect_tested_vac.25.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.75.","Covid_cumPropSymptExpInfect_tested_vac.100.","Covid_cumPropSymptExpInfect_tested_unvac.0.","Covid_cumPropSymptExpInfect_tested_unvac.25.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.75.","Covid_cumPropSymptExpInfect_tested_unvac.100.","NonCovid_cumPropSymptInfect_tested_vac.0.","NonCovid_cumPropSymptInfect_tested_vac.25.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.75.","NonCovid_cumPropSymptInfect_tested_vac.100.","NonCovid_cumPropSymptInfect_tested_unvac.0.","NonCovid_cumPropSymptInfect_tested_unvac.25.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.75.","NonCovid_cumPropSymptInfect_tested_unvac.100.","CumProp_falseNeg_vac.0.","CumProp_falseNeg_vac.25.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.75.","CumProp_falseNeg_vac.100.","CumProp_falseNeg_unvac.0.","CumProp_falseNeg_unvac.25.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.75.","CumProp_falseNeg_unvac.100."
"31",0.1,"equal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,2e-04,0.150973333333333,0.15205,0.152366666666666,0.15263,0.153413333333333,0.1488,0.15159,0.1524,0.15348,0.15668,0,0,1.33333333333333e-05,1.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,8e-05,0.00016,0.0385333333333333,0.0395866666666667,0.03998,0.04046,0.0416933333333333,0.0378,0.03943,0.0399,0.04069,0.0436,0,0,0,0,0,0,0,0,0,0
"32",0.3,"equal",2,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00028,0.15032,0.151806666666667,0.152313333333333,0.152736666666666,0.154533333333333,0.14596,0.1515,0.15278,0.15427,0.15872,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,4e-05,0.00016,0.0384133333333333,0.0395066666666667,0.0398466666666667,0.04029,0.0412933333333333,0.03712,0.03927,0.04,0.041,0.04268,0,0,0,0,0,0,0,0,0,0
"33",0.5,"equal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.15108,0.151916666666667,0.1523,0.152693333333333,0.153826666666667,0.14824,0.15163,0.15278,0.15386,0.15652,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,4e-05,0.00016,0.0380666666666667,0.03954,0.0398533333333334,0.0403,0.0414666666666667,0.03812,0.03927,0.03996,0.04073,0.04252,0,0,0,0,0,0,0,0,0,0
"34",0.7,"equal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00024,0.150493333333333,0.151826666666667,0.152353333333334,0.152843333333333,0.153973333333333,0.14828,0.1512,0.15276,0.15384,0.1578,0,0,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,4e-05,0.00012,0.0378,0.03945,0.0399066666666667,0.0403766666666667,0.04212,0.03724,0.03907,0.03996,0.04065,0.04344,0,0,0,0,0,0,0,0,0,0
"35",0.9,"equal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.15068,0.151916666666667,0.15248,0.152766666666667,0.154053333333333,0.14744,0.15123,0.15214,0.15366,0.15752,0,0,1.33333333333333e-05,1.33333333333333e-05,4e-05,0,0,4e-05,4e-05,0.00012,0.0378533333333333,0.03961,0.04008,0.04047,0.0414266666666667,0.03652,0.03927,0.04008,0.04092,0.04312,0,0,0,0,0,0,0,0,0,0
"36",0.1,"highUnequal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,2e-04,0.150973333333333,0.15205,0.152366666666666,0.15263,0.153413333333333,0.1488,0.15159,0.1524,0.15348,0.15668,0,0,1.33333333333333e-05,1.66666666666667e-05,5.33333333333333e-05,0,0,0,0,4e-05,0.0385333333333333,0.0395866666666667,0.03998,0.04046,0.0416933333333333,0.01224,0.01332,0.0139,0.0144,0.0156,0,0,0,0,0,0,0,0,0,0
"37",0.3,"highUnequal",2,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00028,0.15032,0.151806666666667,0.152313333333333,0.152736666666666,0.154533333333333,0.14596,0.1515,0.15278,0.15427,0.15872,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,8e-05,0.0384133333333333,0.0395066666666667,0.0398466666666667,0.04029,0.0412933333333333,0.01212,0.01348,0.01382,0.01432,0.01616,0,0,0,0,0,0,0,0,0,0
"38",0.5,"highUnequal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.15108,0.151916666666667,0.1523,0.152693333333333,0.153826666666667,0.14824,0.15163,0.15278,0.15386,0.15652,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,8e-05,0.0380666666666667,0.03954,0.0398533333333334,0.0403,0.0414666666666667,0.012,0.01351,0.01396,0.0144,0.01564,0,0,0,0,0,0,0,0,0,0
"39",0.7,"highUnequal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00024,0.150493333333333,0.151826666666667,0.152353333333334,0.152843333333333,0.153973333333333,0.14828,0.1512,0.15276,0.15384,0.1578,0,0,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0378,0.03945,0.0399066666666667,0.0403766666666667,0.04212,0.0118,0.01339,0.01394,0.01444,0.01596,0,0,0,0,0,0,0,0,0,0
"40",0.9,"highUnequal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.15068,0.151916666666667,0.15248,0.152766666666667,0.154053333333333,0.14744,0.15123,0.15214,0.15366,0.15752,0,0,1.33333333333333e-05,1.33333333333333e-05,4e-05,0,0,0,4e-05,8e-05,0.0378533333333333,0.03961,0.04008,0.04047,0.0414266666666667,0.01248,0.01339,0.01384,0.0142,0.01592,0,0,0,0,0,0,0,0,0,0
"41",0.1,"modUnequal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,2e-04,0.150973333333333,0.15205,0.152366666666666,0.15263,0.153413333333333,0.1488,0.15159,0.1524,0.15348,0.15668,0,0,1.33333333333333e-05,1.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,8e-05,0.0385333333333333,0.0395866666666667,0.03998,0.04046,0.0416933333333333,0.01812,0.02008,0.02068,0.02132,0.023,0,0,0,0,0,0,0,0,0,0
"42",0.3,"modUnequal",2,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00028,0.15032,0.151806666666667,0.152313333333333,0.152736666666666,0.154533333333333,0.14596,0.1515,0.15278,0.15427,0.15872,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,8e-05,0.0384133333333333,0.0395066666666667,0.0398466666666667,0.04029,0.0412933333333333,0.018,0.01999,0.02064,0.02117,0.02284,0,0,0,0,0,0,0,0,0,0
"43",0.5,"modUnequal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.15108,0.151916666666667,0.1523,0.152693333333333,0.153826666666667,0.14824,0.15163,0.15278,0.15386,0.15652,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,0.00012,0.0380666666666667,0.03954,0.0398533333333334,0.0403,0.0414666666666667,0.01816,0.01988,0.02048,0.02108,0.02216,0,0,0,0,0,0,0,0,0,0
"44",0.7,"modUnequal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00024,0.150493333333333,0.151826666666667,0.152353333333334,0.152843333333333,0.153973333333333,0.14828,0.1512,0.15276,0.15384,0.1578,0,0,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0378,0.03945,0.0399066666666667,0.0403766666666667,0.04212,0.01824,0.01976,0.02032,0.02108,0.0226,0,0,0,0,0,0,0,0,0,0
"45",0.9,"modUnequal",2,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.15068,0.151916666666667,0.15248,0.152766666666667,0.154053333333333,0.14744,0.15123,0.15214,0.15366,0.15752,0,0,1.33333333333333e-05,1.33333333333333e-05,4e-05,0,0,0,4e-05,0.00012,0.0378533333333333,0.03961,0.04008,0.04047,0.0414266666666667,0.0178,0.01984,0.0206,0.02108,0.02212,0,0,0,0,0,0,0,0,0,0
"46",0.1,"equal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.152226666666667,0.153223333333334,0.153546666666667,0.153856666666667,0.15476,0.14972,0.15275,0.1536,0.15459,0.15776,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,8e-05,0.00016,0.0473333333333333,0.0488366666666666,0.0493066666666667,0.0499633333333333,0.0508133333333333,0.047,0.04872,0.04932,0.05009,0.0526,0,0,0,0,0,0,0,0,0,0
"47",0.3,"equal",3,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00036,0.1514,0.152976666666667,0.153433333333333,0.153956666666667,0.155853333333333,0.14712,0.15255,0.154,0.15527,0.15988,0,1.33333333333333e-05,2.66666666666667e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,8e-05,2e-04,0.04788,0.04876,0.0492533333333334,0.0497466666666667,0.0509333333333333,0.04656,0.04865,0.0494,0.05024,0.05268,0,0,0,0,0,0,0,0,0,0
"48",0.5,"equal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.15212,0.153066666666667,0.153406666666667,0.153793333333334,0.155013333333333,0.14888,0.15268,0.15396,0.1551,0.15768,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,8e-05,0.00016,0.04712,0.04883,0.04932,0.0498166666666666,0.0507466666666667,0.0464,0.04864,0.04936,0.05024,0.0522,0,0,0,0,0,0,0,0,0,0
"49",0.7,"equal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.151613333333333,0.153003333333333,0.153466666666667,0.153946666666667,0.155093333333333,0.14924,0.15219,0.15384,0.15501,0.15884,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,8e-05,0,0,4e-05,8e-05,0.00012,0.0474933333333333,0.0488,0.04922,0.0496933333333333,0.05152,0.04692,0.04824,0.04922,0.05006,0.05264,0,0,0,0,0,0,0,0,0,0
"50",0.9,"equal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.151906666666667,0.153116666666667,0.153633333333334,0.153973333333333,0.155373333333333,0.14844,0.15232,0.1533,0.15484,0.15864,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,4e-05,8e-05,0.00016,0.0474,0.0488133333333334,0.0493333333333333,0.0497733333333333,0.0508666666666667,0.04596,0.04855,0.04938,0.05029,0.0524,0,0,0,0,0,0,0,0,0,0
"51",0.1,"highUnequal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.152226666666667,0.153223333333334,0.153546666666667,0.153856666666667,0.15476,0.14972,0.15275,0.1536,0.15459,0.15776,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,8e-05,0.0473333333333333,0.0488366666666666,0.0493066666666667,0.0499633333333333,0.0508133333333333,0.01628,0.017,0.01762,0.0183,0.01928,0,0,0,0,0,0,0,0,0,0
"52",0.3,"highUnequal",3,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00036,0.1514,0.152976666666667,0.153433333333333,0.153956666666667,0.155853333333333,0.14712,0.15255,0.154,0.15527,0.15988,0,1.33333333333333e-05,2.66666666666667e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,0.00012,0.04788,0.04876,0.0492533333333334,0.0497466666666667,0.0509333333333333,0.01456,0.01724,0.01764,0.01812,0.02012,0,0,0,0,0,0,0,0,0,0
"53",0.5,"highUnequal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.15212,0.153066666666667,0.153406666666667,0.153793333333334,0.155013333333333,0.14888,0.15268,0.15396,0.1551,0.15768,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,8e-05,0.04712,0.04883,0.04932,0.0498166666666666,0.0507466666666667,0.01588,0.01732,0.01784,0.01825,0.02008,0,0,0,0,0,0,0,0,0,0
"54",0.7,"highUnequal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.151613333333333,0.153003333333333,0.153466666666667,0.153946666666667,0.155093333333333,0.14924,0.15219,0.15384,0.15501,0.15884,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,8e-05,0,0,0,4e-05,0.00012,0.0474933333333333,0.0488,0.04922,0.0496933333333333,0.05152,0.01596,0.01708,0.01776,0.0182,0.02,0,0,0,0,0,0,0,0,0,0
"55",0.9,"highUnequal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.151906666666667,0.153116666666667,0.153633333333334,0.153973333333333,0.155373333333333,0.14844,0.15232,0.1533,0.15484,0.15864,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,8e-05,0.0474,0.0488133333333334,0.0493333333333333,0.0497733333333333,0.0508666666666667,0.01588,0.01719,0.01758,0.0182,0.01936,0,0,0,0,0,0,0,0,0,0
"56",0.1,"modUnequal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.152226666666667,0.153223333333334,0.153546666666667,0.153856666666667,0.15476,0.14972,0.15275,0.1536,0.15459,0.15776,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0473333333333333,0.0488366666666666,0.0493066666666667,0.0499633333333333,0.0508133333333333,0.02288,0.02515,0.0258,0.0264,0.0284,0,0,0,0,0,0,0,0,0,0
"57",0.3,"modUnequal",3,0,2.66666666666667e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00036,0.1514,0.152976666666667,0.153433333333333,0.153956666666667,0.155853333333333,0.14712,0.15255,0.154,0.15527,0.15988,0,1.33333333333333e-05,2.66666666666667e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,8e-05,0.04788,0.04876,0.0492533333333334,0.0497466666666667,0.0509333333333333,0.02316,0.02491,0.0257,0.0264,0.02812,0,0,0,0,0,0,0,0,0,0
"58",0.5,"modUnequal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.15212,0.153066666666667,0.153406666666667,0.153793333333334,0.155013333333333,0.14888,0.15268,0.15396,0.1551,0.15768,0,0,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,0.00012,0.04712,0.04883,0.04932,0.0498166666666666,0.0507466666666667,0.02324,0.02502,0.02564,0.02616,0.02792,0,0,0,0,0,0,0,0,0,0
"59",0.7,"modUnequal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,9.33333333333333e-05,0,8e-05,0.00012,0.00016,0.00032,0.151613333333333,0.153003333333333,0.153466666666667,0.153946666666667,0.155093333333333,0.14924,0.15219,0.15384,0.15501,0.15884,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,8e-05,0,0,0,4e-05,0.00012,0.0474933333333333,0.0488,0.04922,0.0496933333333333,0.05152,0.02316,0.02492,0.02548,0.02624,0.02896,0,0,0,0,0,0,0,0,0,0
"60",0.9,"modUnequal",3,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.151906666666667,0.153116666666667,0.153633333333334,0.153973333333333,0.155373333333333,0.14844,0.15232,0.1533,0.15484,0.15864,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,5.33333333333333e-05,0,0,0,4e-05,0.00012,0.0474,0.0488133333333334,0.0493333333333333,0.0497733333333333,0.0508666666666667,0.02304,0.02502,0.02582,0.02637,0.02764,0,0,0,0,0,0,0,0,0,0
"61",0.1,"equal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,8e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.155133333333333,0.15612,0.156406666666666,0.156776666666666,0.157906666666667,0.15248,0.15564,0.15664,0.1576,0.1606,0,1.33333333333333e-05,1.33333333333333e-05,4e-05,6.66666666666667e-05,0,0,4e-05,8e-05,0.00016,0.0549733333333333,0.0569033333333333,0.0574066666666666,0.05788,0.0587466666666667,0.05452,0.0566,0.05728,0.05817,0.06084,0,0,0,0,0,0,0,0,0,0
"62",0.3,"equal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000133333333333333,0,8e-05,0.00012,0.00016,0.00036,0.15464,0.15581,0.156293333333334,0.156843333333333,0.158666666666667,0.14988,0.15519,0.15672,0.15813,0.16284,0,1.33333333333333e-05,2.66666666666667e-05,3e-05,6.66666666666667e-05,0,0,4e-05,8e-05,0.00024,0.0556266666666667,0.0569333333333333,0.0572933333333333,0.0577866666666667,0.0589866666666667,0.05424,0.05635,0.05762,0.05872,0.06056,0,0,0,0,0,0,0,0,0,0
"63",0.5,"equal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.154693333333333,0.155906666666667,0.156306666666667,0.156816666666666,0.157733333333333,0.15124,0.15535,0.15674,0.15814,0.16072,0,1.33333333333333e-05,1.33333333333333e-05,4e-05,8e-05,0,0,4e-05,8e-05,2e-04,0.0551733333333333,0.05685,0.0574333333333334,0.0579033333333333,0.0595066666666667,0.05512,0.05661,0.05734,0.05832,0.06024,0,0,0,0,0,0,0,0,0,0
"64",0.7,"equal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.154586666666667,0.1559,0.156393333333333,0.156873333333333,0.158093333333333,0.15208,0.15514,0.15664,0.15801,0.1612,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,8e-05,0,0,4e-05,8e-05,0.00016,0.0558,0.05681,0.0572933333333333,0.0577066666666666,0.05916,0.0546,0.05635,0.05732,0.0582,0.06048,0,0,0,0,0,0,0,0,0,0
"65",0.9,"equal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.154746666666667,0.155953333333333,0.156446666666667,0.156926666666667,0.158213333333333,0.1516,0.15525,0.15638,0.15754,0.16128,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,4e-05,8e-05,0.00016,0.05588,0.0568466666666666,0.0572933333333333,0.05786,0.0587733333333333,0.05388,0.05642,0.05752,0.05846,0.05988,0,0,0,0,0,0,0,0,0,0
"66",0.1,"highUnequal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,8e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.155133333333333,0.15612,0.156406666666666,0.156776666666666,0.157906666666667,0.15248,0.15564,0.15664,0.1576,0.1606,0,1.33333333333333e-05,1.33333333333333e-05,4e-05,6.66666666666667e-05,0,0,0,4e-05,8e-05,0.0549733333333333,0.0569033333333333,0.0574066666666666,0.05788,0.0587466666666667,0.0194,0.02048,0.02116,0.02176,0.02304,0,0,0,0,0,0,0,0,0,0
"67",0.3,"highUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000133333333333333,0,8e-05,0.00012,0.00016,0.00036,0.15464,0.15581,0.156293333333334,0.156843333333333,0.158666666666667,0.14988,0.15519,0.15672,0.15813,0.16284,0,1.33333333333333e-05,2.66666666666667e-05,3e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.0556266666666667,0.0569333333333333,0.0572933333333333,0.0577866666666667,0.0589866666666667,0.01836,0.02063,0.02106,0.02168,0.02288,0,0,0,0,0,0,0,0,0,0
"68",0.5,"highUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.154693333333333,0.155906666666667,0.156306666666667,0.156816666666666,0.157733333333333,0.15124,0.15535,0.15674,0.15814,0.16072,0,1.33333333333333e-05,1.33333333333333e-05,4e-05,8e-05,0,0,0,4e-05,0.00012,0.0551733333333333,0.05685,0.0574333333333334,0.0579033333333333,0.0595066666666667,0.01936,0.02078,0.02132,0.02181,0.0238,0,0,0,0,0,0,0,0,0,0
"69",0.7,"highUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.154586666666667,0.1559,0.156393333333333,0.156873333333333,0.158093333333333,0.15208,0.15514,0.15664,0.15801,0.1612,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,8e-05,0,0,0,4e-05,0.00012,0.0558,0.05681,0.0572933333333333,0.0577066666666666,0.05916,0.01884,0.02055,0.02116,0.02172,0.02392,0,0,0,0,0,0,0,0,0,0
"70",0.9,"highUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.154746666666667,0.155953333333333,0.156446666666667,0.156926666666667,0.158213333333333,0.1516,0.15525,0.15638,0.15754,0.16128,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,0,4e-05,0.00012,0.05588,0.0568466666666666,0.0572933333333333,0.05786,0.0587733333333333,0.0186,0.02063,0.02112,0.02166,0.02328,0,0,0,0,0,0,0,0,0,0
"71",0.1,"modUnequal",4,1.33333333333333e-05,4e-05,5.33333333333333e-05,8e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.155133333333333,0.15612,0.156406666666666,0.156776666666666,0.157906666666667,0.15248,0.15564,0.15664,0.1576,0.1606,0,1.33333333333333e-05,1.33333333333333e-05,4e-05,6.66666666666667e-05,0,0,2e-05,4e-05,0.00012,0.0549733333333333,0.0569033333333333,0.0574066666666666,0.05788,0.0587466666666667,0.02784,0.02976,0.0304,0.03105,0.03256,0,0,0,0,0,0,0,0,0,0
"72",0.3,"modUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000133333333333333,0,8e-05,0.00012,0.00016,0.00036,0.15464,0.15581,0.156293333333334,0.156843333333333,0.158666666666667,0.14988,0.15519,0.15672,0.15813,0.16284,0,1.33333333333333e-05,2.66666666666667e-05,3e-05,6.66666666666667e-05,0,0,4e-05,4e-05,0.00012,0.0556266666666667,0.0569333333333333,0.0572933333333333,0.0577866666666667,0.0589866666666667,0.02736,0.02948,0.03038,0.03106,0.03336,0,0,0,0,0,0,0,0,0,0
"73",0.5,"modUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00024,0.154693333333333,0.155906666666667,0.156306666666667,0.156816666666666,0.157733333333333,0.15124,0.15535,0.15674,0.15814,0.16072,0,1.33333333333333e-05,1.33333333333333e-05,4e-05,8e-05,0,0,4e-05,4e-05,0.00012,0.0551733333333333,0.05685,0.0574333333333334,0.0579033333333333,0.0595066666666667,0.028,0.02947,0.03014,0.03086,0.03244,0,0,0,0,0,0,0,0,0,0
"74",0.7,"modUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.154586666666667,0.1559,0.156393333333333,0.156873333333333,0.158093333333333,0.15208,0.15514,0.15664,0.15801,0.1612,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,8e-05,0,0,0,4e-05,0.00012,0.0558,0.05681,0.0572933333333333,0.0577066666666666,0.05916,0.02752,0.02945,0.03006,0.03082,0.03352,0,0,0,0,0,0,0,0,0,0
"75",0.9,"modUnequal",4,0,4e-05,5.33333333333333e-05,6.66666666666667e-05,0.000106666666666667,0,8e-05,0.00012,0.00016,0.00032,0.154746666666667,0.155953333333333,0.156446666666667,0.156926666666667,0.158213333333333,0.1516,0.15525,0.15638,0.15754,0.16128,0,1.33333333333333e-05,1.33333333333333e-05,2.66666666666667e-05,6.66666666666667e-05,0,0,2e-05,4e-05,0.00012,0.05588,0.0568466666666666,0.0572933333333333,0.05786,0.0587733333333333,0.02752,0.02972,0.03042,0.03092,0.03252,0,0,0,0,0,0,0,0,0,0
"76",0.1,"equal",5,1.33333333333333e-05,5.33333333333333e-05,6.66666666666667e-05,8e-05,0.000146666666666667,0,8e-05,0.00012,0.00016,0.00032,0.160506666666667,0.161783333333334,0.162073333333334,0.16245,0.163733333333333,0.1584,0.16135,0.16228,0.16313,0.16624,0,1.33333333333333e-05,2.66666666666667e-05,4e-05,8e-05,0,4e-05,4e-05,8e-05,2e-04,0.0619333333333333,0.0640466666666667,0.0645466666666667,0.06495,0.0659466666666667,0.06112,0.0636,0.06448,0.06537,0.06836,0,0,0,0,0.000206185567010309,0,0,0,0,0
