Covid_probTrans,VE_infect,VE_susc,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.09,0.2,0.55,highUnequal,90,90,0.08209,-0.059174117,0.465547091,-0.609174117,-0.084452909,0.13844,0.063306667
0.09,0.2,0.55,equal,82,82,0.0931,0.560956426,0.595288334,0.010956426,0.045288334,0.1584,0.071333333
0.09,0.2,0.55,modUnequal,82,82,0.0931,0.188898576,0.505116927,-0.361101424,-0.044883073,0.1584,0.071333333
0.09,0.2,0.55,highUnequal,82,82,0.0931,-0.129045307,0.438422563,-0.679045307,-0.111577437,0.1584,0.071333333
0.09,0.2,0.55,equal,78,78,0.07444,0.570919881,0.5980052,0.020919881,0.0480052,0.127,0.05692
0.09,0.2,0.55,modUnequal,78,78,0.07444,0.167050691,0.496903136,-0.382949309,-0.053096864,0.127,0.05692
0.09,0.2,0.55,highUnequal,78,78,0.07444,-0.063235294,0.475592061,-0.613235294,-0.074407939,0.127,0.05692
0.09,0.2,0.55,equal,78,78,0.09295,0.551629558,0.578870571,0.001629558,0.028870571,0.1564,0.0718
0.09,0.2,0.55,modUnequal,78,78,0.09295,0.18240659,0.508148797,-0.36759341,-0.041851203,0.1564,0.0718
0.09,0.2,0.55,highUnequal,78,78,0.09295,-0.084699454,0.469787343,-0.634699454,-0.080212657,0.1564,0.0718
0.09,0.2,0.55,equal,83,83,0.08994,0.543788872,0.577151111,-0.006211128,0.027151111,0.15412,0.068546667
0.09,0.2,0.55,modUnequal,83,83,0.08994,0.165436654,0.494521011,-0.384563346,-0.055478989,0.15412,0.068546667
0.09,0.2,0.55,highUnequal,83,83,0.08994,-0.104599105,0.456963542,-0.654599105,-0.093036458,0.15412,0.068546667
0.09,0.2,0.55,equal,74,74,0.08769,0.567312469,0.601352572,0.017312469,0.051352572,0.15144,0.06644
0.09,0.2,0.55,modUnequal,74,74,0.08769,0.200917431,0.522614911,-0.349082569,-0.027385089,0.15144,0.06644
0.09,0.2,0.55,highUnequal,74,74,0.08769,-0.087390762,0.473519527,-0.637390762,-0.076480473,0.15144,0.06644
0.09,0.2,0.55,equal,82,82,0.08358,0.566472971,0.597725139,0.016472971,0.047725139,0.14396,0.063453333
0.09,0.2,0.55,modUnequal,82,82,0.08358,0.190664037,0.509164411,-0.359335963,-0.040835589,0.14396,0.063453333
0.09,0.2,0.55,highUnequal,82,82,0.08358,-0.112014453,0.44195587,-0.662014453,-0.10804413,0.14396,0.063453333
0.09,0.2,0.55,equal,88,88,0.09998,0.553327392,0.588507801,0.003327392,0.038507801,0.16864,0.077093333
0.09,0.2,0.55,modUnequal,88,88,0.09998,0.210761155,0.517796019,-0.339238845,-0.032203981,0.16864,0.077093333
0.09,0.2,0.55,highUnequal,88,88,0.09998,-0.0495637,0.474196451,-0.5995637,-0.075803549,0.16864,0.077093333
0.09,0.2,0.55,equal,84,84,0.08617,0.548019533,0.582487166,-0.001980467,0.032487166,0.14476,0.06664
0.09,0.2,0.55,modUnequal,84,84,0.08617,0.221495327,0.528588334,-0.328504673,-0.021411666,0.14476,0.06664
0.09,0.2,0.55,highUnequal,84,84,0.08617,-0.029666255,0.49396274,-0.579666255,-0.05603726,0.14476,0.06664
0.09,0.2,0.55,equal,77,77,0.0763,0.543732366,0.570241723,-0.006267634,0.020241723,0.12928,0.05864
0.09,0.2,0.55,modUnequal,77,77,0.0763,0.202255109,0.520369973,-0.347744891,-0.029630027,0.12928,0.05864
0.09,0.2,0.55,highUnequal,77,77,0.0763,-0.100097182,0.462960587,-0.650097182,-0.087039413,0.12928,0.05864
0.09,0.2,0.55,equal,78,78,0.06993,0.544576197,0.575039048,-0.005423803,0.025039048,0.1198,0.053306667
0.09,0.2,0.55,modUnequal,78,78,0.06993,0.217063043,0.532552067,-0.332936957,-0.017447933,0.1198,0.053306667
0.09,0.2,0.55,highUnequal,78,78,0.06993,-0.078523141,0.478146739,-0.628523141,-0.071853261,0.1198,0.053306667
0.09,0.2,0.55,equal,87,87,0.09174,0.534663342,0.56722378,-0.015336658,0.01722378,0.15344,0.071173333
0.09,0.2,0.55,modUnequal,87,87,0.09174,0.183012259,0.506105125,-0.366987741,-0.043894875,0.15344,0.071173333
0.09,0.2,0.55,highUnequal,87,87,0.09174,-0.113365155,0.445116972,-0.663365155,-0.104883028,0.15344,0.071173333
0.09,0.2,0.55,equal,81,81,0.08082,0.533642691,0.558505013,-0.016357309,0.008505013,0.13484,0.062813333
0.09,0.2,0.55,modUnequal,81,81,0.08082,0.180428135,0.500625037,-0.369571865,-0.049374963,0.13484,0.062813333
0.09,0.2,0.55,highUnequal,81,81,0.08082,-0.166908563,0.406314057,-0.716908563,-0.143685943,0.13484,0.062813333
0.09,0.2,0.55,equal,81,81,0.07478,0.565543071,0.592538913,0.015543071,0.042538913,0.12892,0.056733333
0.09,0.2,0.55,modUnequal,81,81,0.07478,0.253387534,0.546625362,-0.296612466,-0.003374638,0.12892,0.056733333
0.09,0.2,0.55,highUnequal,81,81,0.07478,-0.083579154,0.462471836,-0.633579154,-0.087528164,0.12892,0.056733333
0.09,0.2,0.55,equal,94,94,0.08796,0.555555556,0.582999468,0.005555556,0.032999468,0.14868,0.06772
0.09,0.2,0.55,modUnequal,94,94,0.08796,0.225998807,0.523538111,-0.324001193,-0.026461889,0.14868,0.06772
0.09,0.2,0.55,highUnequal,94,94,0.08796,-0.018039216,0.478473453,-0.568039216,-0.071526547,0.14868,0.06772
0.09,0.2,0.55,equal,81,81,0.0809,0.537143957,0.566239918,-0.012856043,0.016239918,0.13752,0.062026667
0.09,0.2,0.55,modUnequal,81,81,0.0809,0.152572234,0.488983275,-0.397427766,-0.061016725,0.13752,0.062026667
0.09,0.2,0.55,highUnequal,81,81,0.0809,-0.099679927,0.468660441,-0.649679927,-0.081339559,0.13752,0.062026667
0.09,0.2,0.55,equal,80,80,0.10039,0.545850218,0.580507454,-0.004149782,0.030507454,0.16912,0.07748
0.09,0.2,0.55,modUnequal,80,80,0.10039,0.177940777,0.499899895,-0.372059223,-0.050100105,0.16912,0.07748
0.09,0.2,0.55,highUnequal,80,80,0.10039,-0.045250432,0.48206113,-0.595250432,-0.06793887,0.16912,0.07748
0.09,0.2,0.55,equal,77,77,0.10886,0.548711755,0.590723228,-0.001288245,0.040723228,0.1874,0.08268
0.09,0.2,0.55,modUnequal,77,77,0.10886,0.214435879,0.539243425,-0.335564121,-0.010756575,0.1874,0.08268
0.09,0.2,0.55,highUnequal,77,77,0.10886,-0.092592593,0.475877963,-0.642592593,-0.074122037,0.1874,0.08268
0.09,0.2,0.55,equal,86,86,0.0861,0.565746048,0.594781472,0.015746048,0.044781472,0.14752,0.065626667
0.09,0.2,0.55,modUnequal,86,86,0.0861,0.21679198,0.52620465,-0.33320802,-0.02379535,0.14752,0.065626667
0.09,0.2,0.55,highUnequal,86,86,0.0861,-0.018744906,0.489623636,-0.568744906,-0.060376364,0.14752,0.065626667
0.09,0.2,0.55,equal,83,83,0.07816,0.553314121,0.580881722,0.003314121,0.030881722,0.13356,0.059693333
0.09,0.2,0.55,modUnequal,83,83,0.07816,0.215587045,0.525851471,-0.334412955,-0.024148529,0.13356,0.059693333
0.09,0.2,0.55,highUnequal,83,83,0.07816,-0.079387187,0.462273267,-0.629387187,-0.087726733,0.13356,0.059693333
0.09,0.2,0.55,equal,82,82,0.07543,0.555752561,0.577137951,0.005752561,0.027137951,0.12924,0.057493333
0.09,0.2,0.55,modUnequal,82,82,0.07543,0.221877157,0.524624672,-0.328122843,-0.025375328,0.12924,0.057493333
0.09,0.2,0.55,highUnequal,82,82,0.07543,-0.118551587,0.445816323,-0.668551587,-0.104183677,0.12924,0.057493333
0.09,0.2,0.55,equal,77,77,0.07629,0.538429407,0.561511527,-0.011570593,0.011511527,0.1296,0.05852
0.09,0.2,0.55,modUnequal,77,77,0.07629,0.205321827,0.52148677,-0.344678173,-0.02851323,0.1296,0.05852
0.09,0.2,0.55,highUnequal,77,77,0.07629,-0.138588357,0.440679764,-0.688588357,-0.109320236,0.1296,0.05852
0.09,0.2,0.55,equal,87,87,0.08774,0.538194444,0.564020305,-0.011805556,0.014020305,0.14928,0.067226667
0.09,0.2,0.55,modUnequal,87,87,0.08774,0.206917114,0.521515767,-0.343082886,-0.028484233,0.14928,0.067226667
0.09,0.2,0.55,highUnequal,87,87,0.08774,-0.093300452,0.45252876,-0.643300452,-0.09747124,0.14928,0.067226667
0.09,0.2,0.55,equal,86,86,0.08356,0.54909352,0.580477711,-0.00090648,0.030477711,0.14064,0.064533333
0.09,0.2,0.55,modUnequal,86,86,0.08356,0.207070707,0.517449474,-0.342929293,-0.032550526,0.14064,0.064533333
0.09,0.2,0.55,highUnequal,86,86,0.08356,-0.131531532,0.427731942,-0.681531532,-0.122268058,0.14064,0.064533333
0.09,0.2,0.55,equal,81,81,0.09751,0.540316267,0.578558852,-0.009683733,0.028558852,0.16508,0.074986667
0.09,0.2,0.55,modUnequal,81,81,0.09751,0.184444444,0.5192512,-0.365555556,-0.0307488,0.16508,0.074986667
0.09,0.2,0.55,highUnequal,81,81,0.09751,-0.086200518,0.463688702,-0.636200518,-0.086311298,0.16508,0.074986667
0.09,0.2,0.55,equal,73,73,0.06761,0.544503783,0.568525395,-0.005496217,0.018525395,0.11388,0.052186667
0.09,0.2,0.55,modUnequal,73,73,0.06761,0.187698413,0.512261844,-0.362301587,-0.037738156,0.11388,0.052186667
0.09,0.2,0.55,highUnequal,73,73,0.06761,-0.100537634,0.468177515,-0.650537634,-0.081822485,0.11388,0.052186667
0.09,0.2,0.55,equal,84,84,0.07303,0.556728778,0.581823058,0.006728778,0.031823058,0.12628,0.05528
0.09,0.2,0.55,modUnequal,84,84,0.07303,0.225958062,0.533518646,-0.324041938,-0.016481354,0.12628,0.05528
0.09,0.2,0.55,highUnequal,84,84,0.07303,-0.111630322,0.43814765,-0.661630322,-0.11185235,0.12628,0.05528
0.09,0.2,0.55,equal,76,76,0.0636,0.555794504,0.573973293,0.005794504,0.023973293,0.10672,0.049226667
0.09,0.2,0.55,modUnequal,76,76,0.0636,0.188917976,0.509632573,-0.361082024,-0.040367427,0.10672,0.049226667
0.09,0.2,0.55,highUnequal,76,76,0.0636,-0.122584541,0.453708859,-0.672584541,-0.096291141,0.10672,0.049226667
0.09,0.2,0.55,equal,64,64,0.05675,0.55466022,0.572579108,0.00466022,0.022579108,0.09528,0.043906667
0.09,0.2,0.55,modUnequal,64,64,0.05675,0.228119181,0.540777739,-0.321880819,-0.009222261,0.09528,0.043906667
0.09,0.2,0.55,highUnequal,64,64,0.05675,-0.118758435,0.462838167,-0.668758435,-0.087161833,0.09528,0.043906667
0.09,0.2,0.55,equal,83,83,0.08996,0.538189176,0.568214803,-0.011810824,0.018214803,0.15068,0.06972
0.09,0.2,0.55,modUnequal,83,83,0.08996,0.111867704,0.458330727,-0.438132296,-0.091669273,0.15068,0.06972
0.09,0.2,0.55,highUnequal,83,83,0.08996,-0.164540816,0.413628355,-0.714540816,-0.136371645,0.15068,0.06972
0.09,0.2,0.55,equal,85,85,0.09118,0.544797445,0.574289863,-0.005202555,0.024289863,0.1556,0.069706667
0.09,0.2,0.55,modUnequal,85,85,0.09118,0.1882494,0.503395641,-0.3617506,-0.046604359,0.1556,0.069706667
0.09,0.2,0.55,highUnequal,85,85,0.09118,-0.155783184,0.416431809,-0.705783184,-0.133568191,0.1556,0.069706667
0.09,0.2,0.55,equal,82,82,0.08322,0.534913635,0.564915135,-0.015086365,0.014915135,0.14132,0.063853333
0.09,0.2,0.55,modUnequal,82,82,0.08322,0.152945114,0.48439471,-0.397054886,-0.06560529,0.14132,0.063853333
0.09,0.2,0.55,highUnequal,82,82,0.08322,-0.11448701,0.451881717,-0.66448701,-0.098118283,0.14132,0.063853333
0.09,0.2,0.55,equal,70,70,0.08716,0.54748113,0.575825918,-0.00251887,0.025825918,0.14656,0.06736
0.09,0.2,0.55,modUnequal,70,70,0.08716,0.160807292,0.499411205,-0.389192708,-0.050588795,0.14656,0.06736
0.09,0.2,0.55,highUnequal,70,70,0.08716,-0.17075386,0.431049763,-0.72075386,-0.118950237,0.14656,0.06736
0.09,0.2,0.55,equal,83,83,0.10473,0.533247164,0.57194258,-0.016752836,0.02194258,0.17852,0.080133333
0.09,0.2,0.55,modUnequal,83,83,0.10473,0.148991883,0.493253253,-0.401008117,-0.056746747,0.17852,0.080133333
0.09,0.2,0.55,highUnequal,83,83,0.10473,-0.158645276,0.431154885,-0.708645276,-0.118845115,0.17852,0.080133333
0.09,0.2,0.55,equal,77,77,0.09428,0.544138929,0.579497172,-0.005861071,0.029497172,0.1596,0.072506667
0.09,0.2,0.55,modUnequal,77,77,0.09428,0.202531646,0.517338334,-0.347468354,-0.032661666,0.1596,0.072506667
0.09,0.2,0.55,highUnequal,77,77,0.09428,-0.086206897,0.471063872,-0.636206897,-0.078936128,0.1596,0.072506667
0.09,0.2,0.55,equal,73,73,0.08147,0.551545438,0.576884648,0.001545438,0.026884648,0.14,0.06196
0.09,0.2,0.55,modUnequal,73,73,0.08147,0.224888036,0.54541682,-0.325111964,-0.00458318,0.14,0.06196
0.09,0.2,0.55,highUnequal,73,73,0.08147,-0.081213744,0.467950253,-0.631213744,-0.082049747,0.14,0.06196
0.09,0.2,0.55,equal,73,73,0.07601,0.528233151,0.554520128,-0.021766849,0.004520128,0.13028,0.05792
0.09,0.2,0.55,modUnequal,73,73,0.07601,0.148959474,0.485919961,-0.401040526,-0.064080039,0.13028,0.05792
0.09,0.2,0.55,highUnequal,73,73,0.07601,-0.127721335,0.446242669,-0.677721335,-0.103757331,0.13028,0.05792
0.09,0.2,0.55,equal,82,82,0.08886,0.552578362,0.579802107,0.002578362,0.029802107,0.15168,0.06792
0.09,0.2,0.55,modUnequal,82,82,0.08886,0.153919694,0.476653737,-0.396080306,-0.073346263,0.15168,0.06792
0.09,0.2,0.55,highUnequal,82,82,0.08886,-0.117424242,0.45353432,-0.667424242,-0.09646568,0.15168,0.06792
0.09,0.2,0.55,equal,84,84,0.0941,0.550703775,0.579432501,0.000703775,0.029432501,0.15796,0.072813333
0.09,0.2,0.55,modUnequal,84,84,0.0941,0.198344749,0.511870538,-0.351655251,-0.038129462,0.15796,0.072813333
0.09,0.2,0.55,highUnequal,84,84,0.0941,-0.098982786,0.451333768,-0.648982786,-0.098666232,0.15796,0.072813333
0.09,0.2,0.55,equal,82,82,0.06984,0.573784722,0.598244709,0.023784722,0.048244709,0.12236,0.052333333
0.09,0.2,0.55,modUnequal,82,82,0.06984,0.233411397,0.541091687,-0.316588603,-0.008908313,0.12236,0.052333333
0.09,0.2,0.55,highUnequal,82,82,0.06984,-0.078528281,0.460349013,-0.628528281,-0.089650987,0.12236,0.052333333
0.09,0.2,0.55,equal,82,82,0.09254,0.55675591,0.587181213,0.00675591,0.037181213,0.15908,0.07036
0.09,0.2,0.55,modUnequal,82,82,0.09254,0.190680389,0.510917416,-0.359319611,-0.039082584,0.15908,0.07036
0.09,0.2,0.55,highUnequal,82,82,0.09254,-0.038137147,0.48571779,-0.588137147,-0.06428221,0.15908,0.07036
0.09,0.2,0.55,equal,80,80,0.09446,0.540235446,0.5708032,-0.009764554,0.0208032,0.16196,0.07196
0.09,0.2,0.55,modUnequal,80,80,0.09446,0.184962836,0.504082839,-0.365037164,-0.045917161,0.16196,0.07196
0.09,0.2,0.55,highUnequal,80,80,0.09446,-0.030730296,0.489420737,-0.580730296,-0.060579263,0.16196,0.07196
0.09,0.2,0.55,equal,73,73,0.0871,0.545659722,0.568507868,-0.004340278,0.018507868,0.14596,0.06748
0.09,0.2,0.55,modUnequal,73,73,0.0871,0.211984342,0.520375168,-0.338015658,-0.029624832,0.14596,0.06748
0.09,0.2,0.55,highUnequal,73,73,0.0871,-0.107021997,0.455532768,-0.657021997,-0.094467232,0.14596,0.06748
0.09,0.2,0.55,equal,84,84,0.08423,0.540477473,0.569711837,-0.009522527,0.019711837,0.14076,0.065386667
0.09,0.2,0.55,modUnequal,84,84,0.08423,0.150066401,0.474092173,-0.399933599,-0.075907827,0.14076,0.065386667
0.09,0.2,0.55,highUnequal,84,84,0.08423,-0.143878463,0.434546114,-0.693878463,-0.115453886,0.14076,0.065386667
0.09,0.2,0.55,equal,84,84,0.08252,0.577432046,0.60291473,0.027432046,0.05291473,0.14236,0.062573333
0.09,0.2,0.55,modUnequal,84,84,0.08252,0.227019954,0.525405047,-0.322980046,-0.024594953,0.14236,0.062573333
0.09,0.2,0.55,highUnequal,84,84,0.08252,-0.021616948,0.485517519,-0.571616948,-0.064482481,0.14236,0.062573333
0.09,0.2,0.55,equal,86,86,0.07992,0.549417512,0.577464864,-0.000582488,0.027464864,0.13564,0.061346667
0.09,0.2,0.55,modUnequal,86,86,0.07992,0.189317106,0.499871893,-0.360682894,-0.050128107,0.13564,0.061346667
0.09,0.2,0.55,highUnequal,86,86,0.07992,-0.138651472,0.429671753,-0.688651472,-0.120328247,0.13564,0.061346667
0.09,0.2,0.55,equal,82,82,0.08448,0.545901639,0.579276748,-0.004098361,0.029276748,0.14288,0.065013333
0.09,0.2,0.55,modUnequal,82,82,0.08448,0.208571429,0.519523838,-0.341428571,-0.030476162,0.14288,0.065013333
0.09,0.2,0.55,highUnequal,82,82,0.08448,-0.108,0.45203842,-0.658,-0.09796158,0.14288,0.065013333
0.09,0.2,0.55,equal,74,74,0.06854,0.555112882,0.581968881,0.005112882,0.031968881,0.1186,0.051853333
0.09,0.2,0.55,modUnequal,74,74,0.06854,0.230769231,0.53693971,-0.319230769,-0.01306029,0.1186,0.051853333
0.09,0.2,0.55,highUnequal,74,74,0.06854,-0.082390953,0.472170976,-0.632390953,-0.077829024,0.1186,0.051853333
0.09,0.2,0.55,equal,82,82,0.10256,0.557130584,0.595364012,0.007130584,0.045364012,0.17624,0.078
0.09,0.2,0.55,modUnequal,82,82,0.10256,0.221299094,0.532508364,-0.328700906,-0.017491636,0.17624,0.078
0.09,0.2,0.55,highUnequal,82,82,0.10256,-0.078451883,0.467854837,-0.628451883,-0.082145163,0.17624,0.078
0.09,0.2,0.55,equal,69,69,0.06985,0.524002705,0.545044325,-0.025997295,-0.004955675,0.11812,0.05376
0.09,0.2,0.55,modUnequal,69,69,0.06985,0.16090584,0.49728144,-0.38909416,-0.05271856,0.11812,0.05376
0.09,0.2,0.55,highUnequal,69,69,0.06985,-0.133655395,0.451658072,-0.683655395,-0.098341928,0.11812,0.05376
0.09,0.2,0.55,equal,70,70,0.06076,0.55464684,0.575992617,0.00464684,0.025992617,0.10464,0.046133333
0.09,0.2,0.55,modUnequal,70,70,0.06076,0.191632928,0.515977415,-0.358367072,-0.034022585,0.10464,0.046133333
0.09,0.2,0.55,highUnequal,70,70,0.06076,-0.03812825,0.513745988,-0.58812825,-0.036254012,0.10464,0.046133333
0.09,0.2,0.55,equal,83,83,0.07531,0.555620838,0.581997509,0.005620838,0.031997509,0.1276,0.05788
0.09,0.2,0.55,modUnequal,83,83,0.07531,0.206365862,0.516262452,-0.343634138,-0.033737548,0.1276,0.05788
0.09,0.2,0.55,highUnequal,83,83,0.07531,-0.120493827,0.434579103,-0.670493827,-0.115420897,0.1276,0.05788
0.09,0.2,0.55,equal,70,70,0.07941,0.545315779,0.574186285,-0.004684221,0.024186285,0.13396,0.061226667
0.09,0.2,0.55,modUnequal,70,70,0.07941,0.196018893,0.531247484,-0.353981107,-0.018752516,0.13396,0.061226667
0.09,0.2,0.55,highUnequal,70,70,0.07941,-0.142925659,0.447405604,-0.692925659,-0.102594396,0.13396,0.061226667
0.09,0.2,0.55,equal,84,84,0.08499,0.561152351,0.592073618,0.011152351,0.042073618,0.14444,0.065173333
0.09,0.2,0.55,modUnequal,84,84,0.08499,0.194092827,0.512467643,-0.355907173,-0.037532357,0.14444,0.065173333
0.09,0.2,0.55,highUnequal,84,84,0.08499,-0.135345222,0.433523128,-0.685345222,-0.116476872,0.14444,0.065173333
0.09,0.2,0.55,equal,82,82,0.08541,0.53279714,0.563257073,-0.01720286,0.013257073,0.14456,0.065693333
0.09,0.2,0.55,modUnequal,82,82,0.08541,0.181846635,0.50933044,-0.368153365,-0.04066956,0.14456,0.065693333
0.09,0.2,0.55,highUnequal,82,82,0.08541,-0.146491228,0.433889649,-0.696491228,-0.116110351,0.14456,0.065693333
0.09,0.2,0.55,equal,76,76,0.07397,0.519914803,0.548425667,-0.030085197,-0.001574333,0.12536,0.05684
0.09,0.2,0.55,modUnequal,76,76,0.07397,0.178870674,0.51191954,-0.371129326,-0.03808046,0.12536,0.05684
0.09,0.2,0.55,highUnequal,76,76,0.07397,-0.11308642,0.467181607,-0.66308642,-0.082818393,0.12536,0.05684
0.09,0.2,0.55,equal,76,76,0.09077,0.546513563,0.57702937,-0.003486437,0.02702937,0.153,0.070026667
0.09,0.2,0.55,modUnequal,76,76,0.09077,0.186809907,0.520104799,-0.363190093,-0.029895201,0.153,0.070026667
0.09,0.2,0.55,highUnequal,76,76,0.09077,-0.117261173,0.453380882,-0.667261173,-0.096619118,0.153,0.070026667
0.09,0.2,0.55,equal,79,79,0.07284,0.548420615,0.572851612,-0.001579385,0.022851612,0.12592,0.055146667
0.09,0.2,0.55,modUnequal,79,79,0.07284,0.198746313,0.511019611,-0.351253687,-0.038980389,0.12592,0.055146667
0.09,0.2,0.55,highUnequal,79,79,0.07284,-0.055879495,0.484328899,-0.605879495,-0.065671101,0.12592,0.055146667
0.09,0.2,0.55,equal,79,79,0.09023,0.537195634,0.564514297,-0.012804366,0.014514297,0.15432,0.068866667
0.09,0.2,0.55,modUnequal,79,79,0.09023,0.168627451,0.4993449,-0.381372549,-0.0506551,0.15432,0.068866667
0.09,0.2,0.55,highUnequal,79,79,0.09023,-0.171768707,0.414899572,-0.721768707,-0.135100428,0.15432,0.068866667
0.09,0.2,0.55,equal,81,81,0.08722,0.568177959,0.600263361,0.018177959,0.050263361,0.14688,0.067333333
0.09,0.2,0.55,modUnequal,81,81,0.08722,0.223036969,0.531812123,-0.326963031,-0.018187877,0.14688,0.067333333
0.09,0.2,0.55,highUnequal,81,81,0.08722,-0.074355725,0.474647782,-0.624355725,-0.075352218,0.14688,0.067333333
0.09,0.2,0.55,equal,85,85,0.11315,0.550991132,0.592793355,0.000991132,0.042793355,0.19296,0.086546667
0.09,0.2,0.55,modUnequal,85,85,0.11315,0.206316275,0.521524282,-0.343683725,-0.028475718,0.19296,0.086546667
0.09,0.2,0.55,highUnequal,85,85,0.11315,-0.05971068,0.476111356,-0.60971068,-0.073888644,0.19296,0.086546667
0.09,0.2,0.55,equal,93,93,0.10583,0.555229306,0.591648411,0.005229306,0.041648411,0.18224,0.08036
0.09,0.2,0.55,modUnequal,93,93,0.10583,0.237170264,0.53430955,-0.312829736,-0.01569045,0.18224,0.08036
0.09,0.2,0.55,highUnequal,93,93,0.10583,-0.088637919,0.458527946,-0.638637919,-0.091472054,0.18224,0.08036
0.09,0.2,0.55,equal,73,73,0.05823,0.564320701,0.583358858,0.014320701,0.033358858,0.10128,0.04388
0.09,0.2,0.55,modUnequal,73,73,0.05823,0.20433145,0.525734883,-0.34566855,-0.024265117,0.10128,0.04388
0.09,0.2,0.55,highUnequal,73,73,0.05823,-0.070975919,0.484394019,-0.620975919,-0.065605981,0.10128,0.04388
0.09,0.2,0.55,equal,85,85,0.10028,0.558510638,0.597204599,0.008510638,0.047204599,0.17436,0.075586667
0.09,0.2,0.55,modUnequal,85,85,0.10028,0.200642055,0.523976777,-0.349357945,-0.026023223,0.17436,0.075586667
0.09,0.2,0.55,highUnequal,85,85,0.10028,-0.075593952,0.464635474,-0.625593952,-0.085364526,0.17436,0.075586667
0.09,0.2,0.55,equal,72,72,0.07033,0.54041721,0.569390972,-0.00958279,0.019390972,0.11788,0.05448
0.09,0.2,0.55,modUnequal,72,72,0.07033,0.139194139,0.482135512,-0.410805861,-0.067864488,0.11788,0.05448
0.09,0.2,0.55,highUnequal,72,72,0.07033,-0.190878378,0.413614586,-0.740878378,-0.136385414,0.11788,0.05448
0.09,0.2,0.55,equal,87,87,0.0962,0.550979485,0.589642107,0.000979485,0.039642107,0.16264,0.074053333
0.09,0.2,0.55,modUnequal,87,87,0.0962,0.214940669,0.528936801,-0.335059331,-0.021063199,0.16264,0.074053333
0.09,0.2,0.55,highUnequal,87,87,0.0962,-0.098905247,0.457002435,-0.648905247,-0.092997565,0.16264,0.074053333
0.09,0.2,0.55,equal,83,83,0.10228,0.554284038,0.591173313,0.004284038,0.041173313,0.17384,0.078426667
0.09,0.2,0.55,modUnequal,83,83,0.10228,0.205751634,0.51570517,-0.344248366,-0.03429483,0.17384,0.078426667
0.09,0.2,0.55,highUnequal,83,83,0.10228,-0.073877695,0.479009507,-0.623877695,-0.070990493,0.17384,0.078426667
0.09,0.2,0.55,equal,74,74,0.06221,0.523700306,0.544198937,-0.026299694,-0.005801063,0.1048,0.048013333
0.09,0.2,0.55,modUnequal,74,74,0.06221,0.169333333,0.512419376,-0.380666667,-0.037580624,0.1048,0.048013333
0.09,0.2,0.55,highUnequal,74,74,0.06221,-0.182163188,0.410319206,-0.732163188,-0.139680794,0.1048,0.048013333
0.09,0.2,0.55,equal,90,90,0.10268,0.536137612,0.576093583,-0.013862388,0.026093583,0.1744,0.078773333
0.09,0.2,0.55,modUnequal,90,90,0.10268,0.18158633,0.504774599,-0.36841367,-0.045225401,0.1744,0.078773333
0.09,0.2,0.55,highUnequal,90,90,0.10268,-0.150179211,0.419835242,-0.700179211,-0.130164758,0.1744,0.078773333
0.09,0.2,0.55,equal,88,88,0.11253,0.5624676,0.605922795,0.0124676,0.055922795,0.19252,0.085866667
0.09,0.2,0.55,modUnequal,88,88,0.11253,0.217431618,0.529295884,-0.332568382,-0.020704116,0.19252,0.085866667
0.09,0.2,0.55,highUnequal,88,88,0.11253,-0.041011409,0.486017693,-0.591011409,-0.063982307,0.19252,0.085866667
0.09,0.2,0.55,equal,89,89,0.10214,0.546577381,0.577193062,-0.003422619,0.027193062,0.17536,0.077733333
0.09,0.2,0.55,modUnequal,89,89,0.10214,0.21448827,0.52044402,-0.33551173,-0.02955598,0.17536,0.077733333
0.09,0.2,0.55,highUnequal,89,89,0.10214,-0.070249385,0.456934656,-0.620249385,-0.093065344,0.17536,0.077733333
0.09,0.2,0.55,equal,83,83,0.08068,0.560773481,0.586943368,0.010773481,0.036943368,0.13944,0.061093333
0.09,0.2,0.55,modUnequal,83,83,0.08068,0.208955224,0.512139142,-0.341044776,-0.037860858,0.13944,0.061093333
0.09,0.2,0.55,highUnequal,83,83,0.08068,-0.10724234,0.449872023,-0.65724234,-0.100127977,0.13944,0.061093333
0.09,0.2,0.55,equal,85,85,0.08487,0.525382605,0.559856646,-0.024617395,0.009856646,0.14376,0.06524
0.09,0.2,0.55,modUnequal,85,85,0.08487,0.187280281,0.51040923,-0.362719719,-0.03959077,0.14376,0.06524
0.09,0.2,0.55,highUnequal,85,85,0.08487,-0.151721014,0.426418848,-0.701721014,-0.123581152,0.14376,0.06524
0.09,0.2,0.55,equal,84,84,0.10504,0.555747374,0.595330263,0.005747374,0.045330263,0.17936,0.080266667
0.09,0.2,0.55,modUnequal,84,84,0.10504,0.216641299,0.528496717,-0.333358701,-0.021503283,0.17936,0.080266667
0.09,0.2,0.55,highUnequal,84,84,0.10504,-0.060075524,0.481804783,-0.610075524,-0.068195217,0.17936,0.080266667
0.09,0.2,0.55,equal,84,84,0.08318,0.55130308,0.585098051,0.00130308,0.035098051,0.14144,0.06376
