VE_susc,VE_infect,Covid_probTrans,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.5,0.2,0.1,modUnequal,68,68,0.10941,0.097829074,0.459891878,-0.402170926,-0.040108122,0.17632,0.087106667
0.5,0.2,0.1,highUnequal,68,68,0.10941,-0.192084241,0.42800178,-0.692084241,-0.07199822,0.17632,0.087106667
0.5,0.2,0.1,equal,64,64,0.0845,0.487379808,0.511250806,-0.012620192,0.011250806,0.13128,0.068906667
0.5,0.2,0.1,modUnequal,64,64,0.0845,0.069792803,0.44571802,-0.430207197,-0.05428198,0.13128,0.068906667
0.5,0.2,0.1,highUnequal,64,64,0.0845,-0.282706767,0.381040209,-0.782706767,-0.118959791,0.13128,0.068906667
0.5,0.2,0.1,equal,73,73,0.10817,0.505110603,0.539881606,0.005110603,0.039881606,0.17336,0.08644
0.5,0.2,0.1,modUnequal,73,73,0.10817,0.103372029,0.473049939,-0.396627971,-0.026950061,0.17336,0.08644
0.5,0.2,0.1,highUnequal,73,73,0.10817,-0.267682689,0.387894642,-0.767682689,-0.112105358,0.17336,0.08644
0.5,0.2,0.1,equal,77,77,0.11971,0.491403217,0.530794296,-0.008596783,0.030794296,0.19128,0.095853333
0.5,0.2,0.1,modUnequal,77,77,0.11971,0.1229077,0.478572651,-0.3770923,-0.021427349,0.19128,0.095853333
0.5,0.2,0.1,highUnequal,77,77,0.11971,-0.217795485,0.411153839,-0.717795485,-0.088846161,0.19128,0.095853333
0.5,0.2,0.1,equal,68,68,0.08866,0.495351926,0.537300861,-0.004648074,0.037300861,0.143,0.070546667
0.5,0.2,0.1,modUnequal,68,68,0.08866,0.11686587,0.479476247,-0.38313413,-0.020523753,0.143,0.070546667
0.5,0.2,0.1,highUnequal,68,68,0.08866,-0.224677716,0.411023385,-0.724677716,-0.088976615,0.143,0.070546667
0.5,0.2,0.1,equal,67,67,0.09646,0.477477477,0.513357153,-0.022522523,0.013357153,0.15364,0.0774
0.5,0.2,0.1,modUnequal,67,67,0.09646,0.098258706,0.46946348,-0.401741294,-0.03053652,0.15364,0.0774
0.5,0.2,0.1,highUnequal,67,67,0.09646,-0.19047619,0.435611222,-0.69047619,-0.064388778,0.15364,0.0774
0.5,0.2,0.1,equal,71,71,0.11396,0.503618561,0.544192609,0.003618561,0.044192609,0.18496,0.090293333
0.5,0.2,0.1,modUnequal,71,71,0.11396,0.101694915,0.469585463,-0.398305085,-0.030414537,0.18496,0.090293333
0.5,0.2,0.1,highUnequal,71,71,0.11396,-0.208290155,0.408992484,-0.708290155,-0.091007516,0.18496,0.090293333
0.5,0.2,0.1,equal,68,68,0.11662,0.508531003,0.549344742,0.008531003,0.049344742,0.18568,0.0936
0.5,0.2,0.1,modUnequal,68,68,0.11662,0.069345942,0.449642685,-0.430654058,-0.050357315,0.18568,0.0936
0.5,0.2,0.1,highUnequal,68,68,0.11662,-0.252386002,0.400339865,-0.752386002,-0.099660135,0.18568,0.0936
0.5,0.2,0.1,equal,69,69,0.09147,0.496561708,0.526476528,-0.003438292,0.026476528,0.1448,0.073693333
0.5,0.2,0.1,modUnequal,69,69,0.09147,0.092628832,0.459724755,-0.407371168,-0.040275245,0.1448,0.073693333
0.5,0.2,0.1,highUnequal,69,69,0.09147,-0.223394899,0.40402215,-0.723394899,-0.09597785,0.1448,0.073693333
0.5,0.2,0.1,equal,67,67,0.10565,0.49691072,0.532960836,-0.00308928,0.032960836,0.16924,0.084453333
0.5,0.2,0.1,modUnequal,67,67,0.10565,0.118061197,0.489289043,-0.381938803,-0.010710957,0.16924,0.084453333
0.5,0.2,0.1,highUnequal,67,67,0.10565,-0.258014677,0.398251253,-0.758014677,-0.101748747,0.16924,0.084453333
0.5,0.2,0.1,equal,68,68,0.11053,0.483900227,0.528852806,-0.016099773,0.028852806,0.17604,0.088693333
0.5,0.2,0.1,modUnequal,68,68,0.11053,0.05794702,0.440093227,-0.44205298,-0.059906773,0.17604,0.088693333
0.5,0.2,0.1,highUnequal,68,68,0.11053,-0.167179487,0.453103628,-0.667179487,-0.046896372,0.17604,0.088693333
0.5,0.2,0.1,equal,71,71,0.10026,0.501559166,0.534110608,0.001559166,0.034110608,0.16008,0.08032
0.5,0.2,0.1,modUnequal,71,71,0.10026,0.094514013,0.455205151,-0.405485987,-0.044794849,0.16008,0.08032
0.5,0.2,0.1,highUnequal,71,71,0.10026,-0.199447077,0.419649469,-0.699447077,-0.080350531,0.16008,0.08032
0.5,0.2,0.1,equal,69,69,0.12249,0.497272122,0.540856226,-0.002727878,0.040856226,0.1982,0.097253333
0.5,0.2,0.1,modUnequal,69,69,0.12249,0.11996273,0.484871801,-0.38003727,-0.015128199,0.1982,0.097253333
0.5,0.2,0.1,highUnequal,69,69,0.12249,-0.18025617,0.440854047,-0.68025617,-0.059145953,0.1982,0.097253333
0.5,0.2,0.1,equal,64,64,0.08396,0.503401361,0.533781143,0.003401361,0.033781143,0.13348,0.067453333
0.5,0.2,0.1,modUnequal,64,64,0.08396,0.13998614,0.498025573,-0.36001386,-0.001974427,0.13348,0.067453333
0.5,0.2,0.1,highUnequal,64,64,0.08396,-0.244110276,0.407999531,-0.744110276,-0.092000469,0.13348,0.067453333
0.5,0.2,0.1,equal,64,64,0.09029,0.496449818,0.523079617,-0.003550182,0.023079617,0.14352,0.072546667
0.5,0.2,0.1,modUnequal,64,64,0.09029,0.15327525,0.493716559,-0.34672475,-0.006283441,0.14352,0.072546667
0.5,0.2,0.1,highUnequal,64,64,0.09029,-0.15696649,0.446003144,-0.65696649,-0.053996856,0.14352,0.072546667
0.5,0.2,0.1,equal,75,75,0.12524,0.493656286,0.537194542,-0.006343714,0.037194542,0.20112,0.099946667
0.5,0.2,0.1,modUnequal,75,75,0.12524,0.084781098,0.450341801,-0.415218902,-0.049658199,0.20112,0.099946667
0.5,0.2,0.1,highUnequal,75,75,0.12524,-0.255481411,0.382809559,-0.755481411,-0.117190441,0.20112,0.099946667
0.5,0.2,0.1,equal,69,69,0.10308,0.501824528,0.543155869,0.001824528,0.043155869,0.1658,0.082173333
0.5,0.2,0.1,modUnequal,69,69,0.10308,0.126321647,0.482041601,-0.373678353,-0.017958399,0.1658,0.082173333
0.5,0.2,0.1,highUnequal,69,69,0.10308,-0.221314664,0.427500975,-0.721314664,-0.072499025,0.1658,0.082173333
0.5,0.2,0.1,equal,70,70,0.09908,0.499102627,0.532248271,-0.000897373,0.032248271,0.1584,0.079306667
0.5,0.2,0.1,modUnequal,70,70,0.09908,0.068002429,0.439976238,-0.431997571,-0.060023762,0.1584,0.079306667
0.5,0.2,0.1,highUnequal,70,70,0.09908,-0.306939123,0.376293373,-0.806939123,-0.123706627,0.1584,0.079306667
0.5,0.2,0.1,equal,63,63,0.08665,0.489394824,0.527195271,-0.010605176,0.027195271,0.13556,0.070346667
0.5,0.2,0.1,modUnequal,63,63,0.08665,0.064527629,0.442582825,-0.435472371,-0.057417175,0.13556,0.070346667
0.5,0.2,0.1,highUnequal,63,63,0.08665,-0.299653294,0.390320291,-0.799653294,-0.109679709,0.13556,0.070346667
0.5,0.2,0.1,equal,69,69,0.11146,0.504744958,0.542689788,0.004744958,0.042689788,0.17892,0.088973333
0.5,0.2,0.1,modUnequal,69,69,0.11146,0.129528277,0.490071858,-0.370471723,-0.009928142,0.17892,0.088973333
0.5,0.2,0.1,highUnequal,69,69,0.11146,-0.181882519,0.44425776,-0.681882519,-0.05574224,0.17892,0.088973333
0.5,0.2,0.1,equal,68,68,0.0723,0.517468688,0.532282819,0.017468688,0.032282819,0.11648,0.057573333
0.5,0.2,0.1,modUnequal,68,68,0.0723,0.099630996,0.461706271,-0.400369004,-0.038293729,0.11648,0.057573333
0.5,0.2,0.1,highUnequal,68,68,0.0723,-0.266435986,0.395047242,-0.766435986,-0.104952758,0.11648,0.057573333
0.5,0.2,0.1,equal,69,69,0.10441,0.497392129,0.533182657,-0.002607871,0.033182657,0.16652,0.083706667
0.5,0.2,0.1,modUnequal,69,69,0.10441,0.10321489,0.469606763,-0.39678511,-0.030393237,0.16652,0.083706667
0.5,0.2,0.1,highUnequal,69,69,0.10441,-0.255924171,0.415279276,-0.755924171,-0.084720724,0.16652,0.083706667
0.5,0.2,0.1,equal,67,67,0.09558,0.5,0.536040052,0,0.036040052,0.15144,0.07696
0.5,0.2,0.1,modUnequal,67,67,0.09558,0.11682243,0.48248617,-0.38317757,-0.01751383,0.15144,0.07696
0.5,0.2,0.1,highUnequal,67,67,0.09558,-0.188679245,0.434193245,-0.688679245,-0.065806755,0.15144,0.07696
0.5,0.2,0.1,equal,75,75,0.1098,0.516105201,0.547974553,0.016105201,0.047974553,0.17672,0.087493333
0.5,0.2,0.1,modUnequal,75,75,0.1098,0.132909717,0.484940419,-0.367090283,-0.015059581,0.17672,0.087493333
0.5,0.2,0.1,highUnequal,75,75,0.1098,-0.150333685,0.448010434,-0.650333685,-0.051989566,0.17672,0.087493333
0.5,0.2,0.1,equal,68,68,0.0923,0.501952432,0.529490688,0.001952432,0.029490688,0.14592,0.074426667
0.5,0.2,0.1,modUnequal,68,68,0.0923,0.069320066,0.443240279,-0.430679934,-0.056759721,0.14592,0.074426667
0.5,0.2,0.1,highUnequal,68,68,0.0923,-0.26225821,0.380178192,-0.76225821,-0.119821808,0.14592,0.074426667
0.5,0.2,0.1,equal,64,64,0.0736,0.474907919,0.500190198,-0.025092081,0.000190198,0.11748,0.058973333
0.5,0.2,0.1,modUnequal,64,64,0.0736,0.129056892,0.49023293,-0.370943108,-0.00976707,0.11748,0.058973333
0.5,0.2,0.1,highUnequal,64,64,0.0736,-0.271460424,0.408234686,-0.771460424,-0.091765314,0.11748,0.058973333
0.5,0.2,0.1,equal,66,66,0.10564,0.498669172,0.532350358,-0.001330828,0.032350358,0.16912,0.08448
0.5,0.2,0.1,modUnequal,66,66,0.10564,0.067016317,0.444216147,-0.432983683,-0.055783853,0.16912,0.08448
0.5,0.2,0.1,highUnequal,66,66,0.10564,-0.185925926,0.437949995,-0.685925926,-0.062050005,0.16912,0.08448
0.5,0.2,0.1,equal,73,73,0.10691,0.505327245,0.534280817,0.005327245,0.034280817,0.1722,0.085146667
0.5,0.2,0.1,modUnequal,73,73,0.10691,0.115646259,0.462838291,-0.384353741,-0.037161709,0.1722,0.085146667
0.5,0.2,0.1,highUnequal,73,73,0.10691,-0.231060606,0.408733085,-0.731060606,-0.091266915,0.1722,0.085146667
0.5,0.2,0.1,equal,69,69,0.10924,0.492020064,0.534988976,-0.007979936,0.034988976,0.1748,0.087386667
0.5,0.2,0.1,modUnequal,69,69,0.10924,0.053525913,0.446557395,-0.446474087,-0.053442605,0.1748,0.087386667
0.5,0.2,0.1,highUnequal,69,69,0.10924,-0.173867229,0.439092218,-0.673867229,-0.060907782,0.1748,0.087386667
0.5,0.2,0.1,equal,69,69,0.11594,0.511545545,0.55532629,0.011545545,0.05532629,0.18732,0.092146667
0.5,0.2,0.1,modUnequal,69,69,0.11594,0.135839599,0.502980249,-0.364160401,0.002980249,0.18732,0.092146667
0.5,0.2,0.1,highUnequal,69,69,0.11594,-0.152791708,0.453791721,-0.652791708,-0.046208279,0.18732,0.092146667
0.5,0.2,0.1,equal,68,68,0.12319,0.474517906,0.520663244,-0.025482094,0.020663244,0.19448,0.099426667
0.5,0.2,0.1,modUnequal,68,68,0.12319,0.087757054,0.476353229,-0.412242946,-0.023646771,0.19448,0.099426667
0.5,0.2,0.1,highUnequal,68,68,0.12319,-0.260323753,0.397320451,-0.760323753,-0.102679549,0.19448,0.099426667
0.5,0.2,0.1,equal,68,68,0.12233,0.491856678,0.542179582,-0.008143322,0.042179582,0.1968,0.097506667
0.5,0.2,0.1,modUnequal,68,68,0.12233,0.135734072,0.501015172,-0.364265928,0.001015172,0.1968,0.097506667
0.5,0.2,0.1,highUnequal,68,68,0.12233,-0.159851301,0.445302492,-0.659851301,-0.054697508,0.1968,0.097506667
0.5,0.2,0.1,equal,68,68,0.09949,0.487205387,0.527272415,-0.012794613,0.027272415,0.1592,0.079586667
0.5,0.2,0.1,modUnequal,68,68,0.09949,0.130707763,0.486245961,-0.369292237,-0.013754039,0.1592,0.079586667
0.5,0.2,0.1,highUnequal,68,68,0.09949,-0.248872489,0.397291103,-0.748872489,-0.102708897,0.1592,0.079586667
0.5,0.2,0.1,equal,71,71,0.09099,0.490504612,0.512090953,-0.009495388,0.012090953,0.14656,0.072466667
0.5,0.2,0.1,modUnequal,71,71,0.09099,0.088349515,0.44752139,-0.411650485,-0.05247861,0.14656,0.072466667
0.5,0.2,0.1,highUnequal,71,71,0.09099,-0.149326805,0.440144251,-0.649326805,-0.059855749,0.14656,0.072466667
0.5,0.2,0.1,equal,69,69,0.1156,0.488256747,0.531101432,-0.011743253,0.031101432,0.18376,0.09288
0.5,0.2,0.1,modUnequal,69,69,0.1156,0.072693629,0.455744748,-0.427306371,-0.044255252,0.18376,0.09288
0.5,0.2,0.1,highUnequal,69,69,0.1156,-0.227002448,0.419447783,-0.727002448,-0.080552217,0.18376,0.09288
0.5,0.2,0.1,equal,69,69,0.09879,0.499013807,0.53376508,-0.000986193,0.03376508,0.15608,0.079693333
0.5,0.2,0.1,modUnequal,69,69,0.09879,0.085508551,0.466797516,-0.414491449,-0.033202484,0.15608,0.079693333
0.5,0.2,0.1,highUnequal,69,69,0.09879,-0.316062176,0.37187028,-0.816062176,-0.12812972,0.15608,0.079693333
0.5,0.2,0.1,equal,64,64,0.10611,0.499542543,0.534226288,-0.000457457,0.034226288,0.1712,0.084413333
0.5,0.2,0.1,modUnequal,64,64,0.10611,0.082984074,0.465522025,-0.417015926,-0.034477975,0.1712,0.084413333
0.5,0.2,0.1,highUnequal,64,64,0.10611,-0.279532164,0.392147443,-0.779532164,-0.107852557,0.1712,0.084413333
0.5,0.2,0.1,equal,66,66,0.09854,0.477922078,0.513052827,-0.022077922,0.013052827,0.15432,0.079946667
0.5,0.2,0.1,modUnequal,66,66,0.09854,0.024271845,0.423287857,-0.475728155,-0.076712143,0.15432,0.079946667
0.5,0.2,0.1,highUnequal,66,66,0.09854,-0.236162362,0.409789854,-0.736162362,-0.090210146,0.15432,0.079946667
0.5,0.2,0.1,equal,63,63,0.08484,0.496919102,0.526814312,-0.003080898,0.026814312,0.13568,0.067893333
0.5,0.2,0.1,modUnequal,63,63,0.08484,0.139115646,0.486832911,-0.360884354,-0.013167089,0.13568,0.067893333
0.5,0.2,0.1,highUnequal,63,63,0.08484,-0.224479923,0.411920239,-0.724479923,-0.088079761,0.13568,0.067893333
0.5,0.2,0.1,equal,68,68,0.0932,0.507231041,0.537988267,0.007231041,0.037988267,0.1524,0.073466667
0.5,0.2,0.1,modUnequal,68,68,0.0932,0.151017928,0.495805955,-0.348982072,-0.004194045,0.1524,0.073466667
0.5,0.2,0.1,highUnequal,68,68,0.0932,-0.220620358,0.402823472,-0.720620358,-0.097176528,0.1524,0.073466667
0.5,0.2,0.1,equal,67,67,0.08218,0.492428957,0.519630421,-0.007571043,0.019630421,0.1314,0.065773333
0.5,0.2,0.1,modUnequal,67,67,0.08218,0.096714655,0.464655033,-0.403285345,-0.035344967,0.1314,0.065773333
0.5,0.2,0.1,highUnequal,67,67,0.08218,-0.219232686,0.421252666,-0.719232686,-0.078747334,0.1314,0.065773333
0.5,0.2,0.1,equal,70,70,0.10113,0.513265798,0.554699673,0.013265798,0.054699673,0.16396,0.080186667
0.5,0.2,0.1,modUnequal,70,70,0.10113,0.138343296,0.50290365,-0.361656704,0.00290365,0.16396,0.080186667
0.5,0.2,0.1,highUnequal,70,70,0.10113,-0.247218789,0.414600536,-0.747218789,-0.085399464,0.16396,0.080186667
0.5,0.2,0.1,equal,76,76,0.11042,0.489526412,0.532270119,-0.010473588,0.032270119,0.17884,0.087613333
0.5,0.2,0.1,modUnequal,76,76,0.11042,0.096696213,0.466292663,-0.403303787,-0.033707337,0.17884,0.087613333
0.5,0.2,0.1,highUnequal,76,76,0.11042,-0.172594142,0.433294957,-0.672594142,-0.066705043,0.17884,0.087613333
0.5,0.2,0.1,equal,68,68,0.11945,0.511376096,0.557497545,0.011376096,0.057497545,0.19296,0.094946667
0.5,0.2,0.1,modUnequal,68,68,0.11945,0.112521782,0.491769724,-0.387478218,-0.008230276,0.19296,0.094946667
0.5,0.2,0.1,highUnequal,68,68,0.11945,-0.190714763,0.443060074,-0.690714763,-0.056939926,0.19296,0.094946667
0.5,0.2,0.1,equal,66,66,0.10578,0.485538859,0.515275975,-0.014461141,0.015275975,0.16652,0.085533333
0.5,0.2,0.1,modUnequal,66,66,0.10578,0.105869138,0.464539433,-0.394130862,-0.035460567,0.16652,0.085533333
0.5,0.2,0.1,highUnequal,66,66,0.10578,-0.250098155,0.400142647,-0.750098155,-0.099857353,0.16652,0.085533333
0.5,0.2,0.1,equal,72,72,0.13104,0.48112604,0.52471617,-0.01887396,0.02471617,0.20952,0.10488
0.5,0.2,0.1,modUnequal,72,72,0.13104,0.095875139,0.460801321,-0.404124861,-0.039198679,0.20952,0.10488
0.5,0.2,0.1,highUnequal,72,72,0.13104,-0.277567738,0.389066614,-0.777567738,-0.110933386,0.20952,0.10488
0.5,0.2,0.1,equal,71,71,0.0965,0.511982571,0.548748678,0.011982571,0.048748678,0.15356,0.07748
0.5,0.2,0.1,modUnequal,71,71,0.0965,0.06396657,0.458435804,-0.43603343,-0.041564196,0.15356,0.07748
0.5,0.2,0.1,highUnequal,71,71,0.0965,-0.191002045,0.41965776,-0.691002045,-0.08034224,0.15356,0.07748
0.5,0.2,0.1,equal,69,69,0.12087,0.486259962,0.528112258,-0.013740038,0.028112258,0.19176,0.09724
0.5,0.2,0.1,modUnequal,69,69,0.12087,0.094892278,0.464255862,-0.405107722,-0.035744138,0.19176,0.09724
0.5,0.2,0.1,highUnequal,69,69,0.12087,-0.196097249,0.428837379,-0.696097249,-0.071162621,0.19176,0.09724
0.5,0.2,0.1,equal,68,68,0.07298,0.515905018,0.539965469,0.015905018,0.039965469,0.11712,0.058266667
0.5,0.2,0.1,modUnequal,68,68,0.07298,0.11398114,0.476810285,-0.38601886,-0.023189715,0.11712,0.058266667
0.5,0.2,0.1,highUnequal,68,68,0.07298,-0.206588498,0.424144749,-0.706588498,-0.075855251,0.11712,0.058266667
0.5,0.2,0.1,equal,66,66,0.11482,0.505579399,0.542510764,0.005579399,0.042510764,0.18108,0.092733333
0.5,0.2,0.1,modUnequal,66,66,0.11482,0.115886416,0.478405678,-0.384113584,-0.021594322,0.18108,0.092733333
0.5,0.2,0.1,highUnequal,66,66,0.11482,-0.260393873,0.395303901,-0.760393873,-0.104696099,0.18108,0.092733333
0.5,0.2,0.1,equal,66,66,0.12536,0.508029769,0.55669401,0.008029769,0.05669401,0.20024,0.1004
0.5,0.2,0.1,modUnequal,66,66,0.12536,0.082542001,0.474091619,-0.417457999,-0.025908381,0.20024,0.1004
0.5,0.2,0.1,highUnequal,66,66,0.12536,-0.238658777,0.41964172,-0.738658777,-0.08035828,0.20024,0.1004
0.5,0.2,0.1,equal,69,69,0.11658,0.504241413,0.540140231,0.004241413,0.040140231,0.18856,0.092586667
0.5,0.2,0.1,modUnequal,69,69,0.11658,0.115823413,0.476085204,-0.384176587,-0.023914796,0.18856,0.092586667
0.5,0.2,0.1,highUnequal,69,69,0.11658,-0.208884368,0.429590973,-0.708884368,-0.070409027,0.18856,0.092586667
0.5,0.2,0.1,equal,65,65,0.08547,0.502229979,0.533550456,0.002229979,0.033550456,0.13484,0.069013333
0.5,0.2,0.1,modUnequal,65,65,0.08547,0.096444914,0.470694061,-0.403555086,-0.029305939,0.13484,0.069013333
0.5,0.2,0.1,highUnequal,65,65,0.08547,-0.227642276,0.414482282,-0.727642276,-0.085517718,0.13484,0.069013333
0.5,0.2,0.1,equal,68,68,0.10725,0.461918419,0.500424465,-0.038081581,0.000424465,0.16828,0.086906667
0.5,0.2,0.1,modUnequal,68,68,0.10725,0.080337691,0.459022171,-0.419662309,-0.040977829,0.16828,0.086906667
0.5,0.2,0.1,highUnequal,68,68,0.10725,-0.389711934,0.336519054,-0.889711934,-0.163480946,0.16828,0.086906667
0.5,0.2,0.1,equal,66,66,0.10714,0.500529581,0.533140025,0.000529581,0.033140025,0.17024,0.086106667
0.5,0.2,0.1,modUnequal,66,66,0.10714,0.095864147,0.453358325,-0.404135853,-0.046641675,0.17024,0.086106667
0.5,0.2,0.1,highUnequal,66,66,0.10714,-0.226681531,0.418613281,-0.726681531,-0.081386719,0.17024,0.086106667
0.5,0.2,0.1,equal,70,70,0.10741,0.511361926,0.548076287,0.011361926,0.048076287,0.17332,0.08544
0.5,0.2,0.1,modUnequal,70,70,0.10741,0.135516507,0.486536619,-0.364483493,-0.013463381,0.17332,0.08544
0.5,0.2,0.1,highUnequal,70,70,0.10741,-0.185469149,0.419752276,-0.685469149,-0.080247724,0.17332,0.08544
0.5,0.2,0.1,equal,69,69,0.1086,0.528898744,0.57063157,0.028898744,0.07063157,0.17556,0.08628
0.5,0.2,0.1,modUnequal,69,69,0.1086,0.127805145,0.495919153,-0.372194855,-0.004080847,0.17556,0.08628
0.5,0.2,0.1,highUnequal,69,69,0.1086,-0.241043614,0.407847432,-0.741043614,-0.092152568,0.17556,0.08628
0.5,0.2,0.1,equal,62,62,0.0852,0.497264556,0.534623581,-0.002735444,0.034623581,0.13592,0.068293333
0.5,0.2,0.1,modUnequal,62,62,0.0852,0.109380408,0.475732757,-0.390619592,-0.024267243,0.13592,0.068293333
0.5,0.2,0.1,highUnequal,62,62,0.0852,-0.244799226,0.421043314,-0.744799226,-0.078956686,0.13592,0.068293333
0.5,0.2,0.1,equal,72,72,0.11772,0.506295835,0.542914886,0.006295835,0.042914886,0.1902,0.09356
0.5,0.2,0.1,modUnequal,72,72,0.11772,0.084423916,0.4599073,-0.415576084,-0.0400927,0.1902,0.09356
0.5,0.2,0.1,highUnequal,72,72,0.11772,-0.267945984,0.378403737,-0.767945984,-0.121596263,0.1902,0.09356
0.5,0.2,0.1,equal,71,71,0.0978,0.492412617,0.523712205,-0.007587383,0.023712205,0.15544,0.078586667
0.5,0.2,0.1,modUnequal,71,71,0.0978,0.107613909,0.466778957,-0.392386091,-0.033221043,0.15544,0.078586667
0.5,0.2,0.1,highUnequal,71,71,0.0978,-0.262510602,0.393167642,-0.762510602,-0.106832358,0.15544,0.078586667
0.5,0.2,0.1,equal,63,63,0.08392,0.500492223,0.529950649,0.000492223,0.029950649,0.1348,0.06696
0.5,0.2,0.1,modUnequal,63,63,0.08392,0.093604859,0.454568997,-0.406395141,-0.045431003,0.1348,0.06696
0.5,0.2,0.1,highUnequal,63,63,0.08392,-0.229166667,0.404659465,-0.729166667,-0.095340535,0.1348,0.06696
0.5,0.2,0.1,equal,69,69,0.11487,0.500790571,0.544197858,0.000790571,0.044197858,0.1866,0.09096
0.5,0.2,0.1,modUnequal,69,69,0.11487,0.067150148,0.452605507,-0.432849852,-0.047394493,0.1866,0.09096
0.5,0.2,0.1,highUnequal,69,69,0.11487,-0.214760406,0.421863336,-0.714760406,-0.078136664,0.1866,0.09096
0.5,0.2,0.1,equal,67,67,0.08043,0.530367662,0.558458118,0.030367662,0.058458118,0.1306,0.063706667
0.5,0.2,0.1,modUnequal,67,67,0.08043,0.147492625,0.503134737,-0.352507375,0.003134737,0.1306,0.063706667
0.5,0.2,0.1,highUnequal,67,67,0.08043,-0.157157157,0.447974308,-0.657157157,-0.052025692,0.1306,0.063706667
0.5,0.2,0.1,equal,71,71,0.09386,0.526670119,0.555038862,0.026670119,0.055038862,0.15084,0.074866667
0.5,0.2,0.1,modUnequal,71,71,0.09386,0.084168337,0.455653181,-0.415831663,-0.044346819,0.15084,0.074866667
0.5,0.2,0.1,highUnequal,71,71,0.09386,-0.179354839,0.419055503,-0.679354839,-0.080944497,0.15084,0.074866667
0.5,0.2,0.1,equal,68,68,0.09796,0.492079373,0.526700455,-0.007920627,0.026700455,0.15924,0.077533333
0.5,0.2,0.1,modUnequal,68,68,0.09796,0.075288403,0.457488193,-0.424711597,-0.042511807,0.15924,0.077533333
0.5,0.2,0.1,highUnequal,68,68,0.09796,-0.267582189,0.394062853,-0.767582189,-0.105937147,0.15924,0.077533333
0.5,0.2,0.1,equal,65,65,0.09743,0.491817399,0.52341443,-0.008182601,0.02341443,0.15572,0.078
0.5,0.2,0.1,modUnequal,65,65,0.09743,0.114114114,0.482092204,-0.385885886,-0.017907796,0.15572,0.078
0.5,0.2,0.1,highUnequal,65,65,0.09743,-0.21399177,0.430552676,-0.71399177,-0.069447324,0.15572,0.078
0.5,0.2,0.1,equal,71,71,0.11454,0.49596658,0.536973491,-0.00403342,0.036973491,0.1824,0.09192
0.5,0.2,0.1,modUnequal,71,71,0.11454,0.051761518,0.439909977,-0.448238482,-0.060090023,0.1824,0.09192
0.5,0.2,0.1,highUnequal,71,71,0.11454,-0.309016087,0.369175319,-0.809016087,-0.130824681,0.1824,0.09192
0.5,0.2,0.1,equal,71,71,0.12133,0.478797859,0.524985706,-0.021202141,0.024985706,0.19224,0.097693333
0.5,0.2,0.1,modUnequal,71,71,0.12133,0.058736059,0.442454337,-0.441263941,-0.057545663,0.19224,0.097693333
0.5,0.2,0.1,highUnequal,71,71,0.12133,-0.217307692,0.426181307,-0.717307692,-0.073818693,0.19224,0.097693333
0.5,0.2,0.1,equal,65,65,0.09822,0.509618574,0.540480536,0.009618574,0.040480536,0.1574,0.078493333
0.5,0.2,0.1,modUnequal,65,65,0.09822,0.049501768,0.435889948,-0.450498232,-0.064110052,0.1574,0.078493333
0.5,0.2,0.1,highUnequal,65,65,0.09822,-0.249260668,0.400070578,-0.749260668,-0.099929422,0.1574,0.078493333
0.5,0.2,0.1,equal,65,65,0.09425,0.509249564,0.537684308,0.009249564,0.037684308,0.15196,0.075013333
0.5,0.2,0.1,modUnequal,65,65,0.09425,0.125621891,0.48248195,-0.374378109,-0.01751805,0.15196,0.075013333
0.5,0.2,0.1,highUnequal,65,65,0.09425,-0.244798583,0.399102134,-0.744798583,-0.100897866,0.15196,0.075013333
0.5,0.2,0.1,equal,66,66,0.12372,0.495516878,0.54448168,-0.004483122,0.04448168,0.19748,0.099133333
0.5,0.2,0.1,modUnequal,66,66,0.12372,0.115580213,0.484101593,-0.384419787,-0.015898407,0.19748,0.099133333
0.5,0.2,0.1,highUnequal,66,66,0.12372,-0.244227642,0.400216196,-0.744227642,-0.099783804,0.19748,0.099133333
0.5,0.2,0.1,equal,60,60,0.07495,0.482196187,0.50544429,-0.017803813,0.00544429,0.118,0.0606
0.5,0.2,0.1,modUnequal,60,60,0.07495,0.131406551,0.492871693,-0.368593449,-0.007128307,0.118,0.0606
0.5,0.2,0.1,highUnequal,60,60,0.07495,-0.225666123,0.424672733,-0.725666123,-0.075327267,0.118,0.0606
0.5,0.2,0.1,equal,66,66,0.08274,0.494788473,0.524550025,-0.005211527,0.024550025,0.13188,0.06636
0.5,0.2,0.1,modUnequal,66,66,0.08274,0.137172775,0.495929612,-0.362827225,-0.004070388,0.13188,0.06636
0.5,0.2,0.1,highUnequal,66,66,0.08274,-0.220740741,0.416961539,-0.720740741,-0.083038461,0.13188,0.06636
0.5,0.2,0.1,equal,65,65,0.10379,0.516209089,0.553427717,0.016209089,0.053427717,0.16732,0.082613333
0.5,0.2,0.1,modUnequal,65,65,0.10379,0.114423623,0.477452408,-0.385576377,-0.022547592,0.16732,0.082613333
0.5,0.2,0.1,highUnequal,65,65,0.10379,-0.180098373,0.450781784,-0.680098373,-0.049218216,0.16732,0.082613333
