VE_susc,Label_testingDiff,Test_sens,Label_epiPhase,VE_symptRR_degUnderNeg_testSens,VE_symptOR_degUnderNeg_testSens,FalseNeg_withTestSens_unvac,FalseNeg_withTestSens_vac,NonCovid_cumSymptInfect_tested_withTestSens_unvac,NonCovid_cumSymptInfect_tested_withTestSens_vac,totalNum_sims
0.1,modUnequal,0.5,Highest Growth,-0.703124173,-0.070507885,629.5,3027.5,5193.5,25736.5,100
0.1,modUnequal,0.5,Peak,-0.719887165,-0.109190301,1418,6891,5634,27130,100
0.1,highUnequal,0.5,Highest Growth,-1.385768214,-0.190683526,441.5,3027.5,4093.5,25736.5,100
0.1,highUnequal,0.5,Peak,-1.414357683,-0.260719049,992.5,6891,4535.5,27130,100
0.1,equal,0.5,Highest Growth,0.016196288,0.02076001,1311,3476,7899,23820,100
0.1,equal,0.5,Peak,-0.013052012,-0.006127321,2547.5,6978,8396.5,25382,100
0.1,modUnequal,0.5,Highest Growth,-0.710377577,-0.086001334,719.5,3476,4861.5,23820,100
0.1,modUnequal,0.5,Peak,-0.704137931,-0.109996386,1450,6978,5327,25382,100
0.1,highUnequal,0.5,Highest Growth,-1.40810093,-0.178761026,502,3476,3711,23820,100
0.1,highUnequal,0.5,Peak,-1.396150049,-0.227358834,1013,6978,4154,25382,100
0.1,equal,0.5,Highest Growth,0.018565211,0.017379864,1110.5,2936.5,7942.5,23795.5,100
0.1,equal,0.5,Peak,0.007242897,0.008288525,2499,6693,8528,25614,100
0.1,modUnequal,0.5,Highest Growth,-0.667387243,-0.054343892,624.5,2936.5,4829.5,23795.5,100
0.1,modUnequal,0.5,Peak,-0.696993558,-0.096390804,1397,6693,5327,25614,100
0.1,highUnequal,0.5,Highest Growth,-1.282460052,-0.140762558,448.5,2936.5,3782.5,23795.5,100
0.1,highUnequal,0.5,Peak,-1.231868132,-0.178543499,1046.5,6693,4319.5,25614,100
0.1,equal,0.5,Highest Growth,0.032896712,0.031561003,1221.5,3177.5,8235.5,24668.5,100
0.1,equal,0.5,Peak,0.014112424,0.021932557,2665.5,7084,8664.5,26225,100
0.1,modUnequal,0.5,Highest Growth,-0.75753782,-0.103250996,639,3177.5,4977,24668.5,100
0.1,modUnequal,0.5,Peak,-0.732446134,-0.130541925,1446.5,7084,5518.5,26225,100
0.1,highUnequal,0.5,Highest Growth,-1.405041712,-0.220587499,459.5,3177.5,3997.5,24668.5,100
0.1,highUnequal,0.5,Peak,-1.295567953,-0.222314059,1075.5,7084,4468.5,26225,100
0.1,equal,0.5,Highest Growth,0.012286641,0.019726052,1181.5,3146.5,7809.5,23626.5,100
0.1,equal,0.5,Peak,0.003381643,0.010371228,2415,6496,8358,25271,100
0.1,modUnequal,0.5,Highest Growth,-0.734970122,-0.065453438,641.5,3146.5,4650.5,23626.5,100
0.1,modUnequal,0.5,Peak,-0.720758483,-0.097621709,1336,6496,5185,25271,100
0.1,highUnequal,0.5,Highest Growth,-1.29881202,-0.140286151,477,3146.5,3726,23626.5,100
0.1,highUnequal,0.5,Peak,-1.262090198,-0.18326956,1001.5,6496,4220.5,25271,100
0.1,equal,0.5,Highest Growth,-0.002838112,-0.006018448,1151,3117.5,8404,25123.5,100
0.1,equal,0.5,Peak,0.001805609,1.33E-05,2603,7014,8871,26560,100
0.1,modUnequal,0.5,Highest Growth,-0.761337597,-0.115013889,625.5,3117.5,5116.5,25123.5,100
0.1,modUnequal,0.5,Peak,-0.740701754,-0.138349239,1425,7014,5603,26560,100
0.1,highUnequal,0.5,Highest Growth,-1.480679649,-0.228438458,436.5,3117.5,3969.5,25123.5,100
0.1,highUnequal,0.5,Peak,-1.336250598,-0.236522165,1045.5,7014,4499.5,26560,100
0.1,equal,0.5,Highest Growth,-0.053812636,-0.053812636,1147.5,3283.5,8385.5,25156.5,100
0.1,equal,0.5,Peak,-0.033236875,-0.030758648,2419,6772.5,8826,26548.5,100
0.1,modUnequal,0.5,Highest Growth,-0.782551883,-0.140471384,650.5,3283.5,5185.5,25156.5,100
0.1,modUnequal,0.5,Peak,-0.748411829,-0.146754085,1369.5,6772.5,5619.5,26548.5,100
0.1,highUnequal,0.5,Highest Growth,-1.324593496,-0.172569495,492,3283.5,4043,25156.5,100
0.1,highUnequal,0.5,Peak,-1.32962963,-0.224073969,1012.5,6772.5,4461.5,26548.5,100
0.1,equal,0.5,Highest Growth,-0.017174559,-0.029697248,1066.5,2934.5,8265.5,24462.5,100
0.1,equal,0.5,Peak,-0.010419613,-0.015254777,2474.5,6758.5,8770.5,26172.5,100
0.1,modUnequal,0.5,Highest Growth,-0.764964539,-0.129606584,587.5,2934.5,5042.5,24462.5,100
0.1,modUnequal,0.5,Peak,-0.703440095,-0.112331421,1405,6758.5,5508,26172.5,100
0.1,highUnequal,0.5,Highest Growth,-1.440111643,-0.217800901,418,2934.5,3895,24462.5,100
0.1,highUnequal,0.5,Peak,-1.339396952,-0.23045802,1006,6758.5,4404,26172.5,100
0.1,equal,0.5,Highest Growth,-0.031380526,-0.026034472,1229,3434,8199,24739,100
0.1,equal,0.5,Peak,-0.019234082,-0.010840937,2515.5,6937,8627.5,26121,100
0.1,modUnequal,0.5,Highest Growth,-0.709939053,-0.065416785,711,3434,4945,24739,100
0.1,modUnequal,0.5,Peak,-0.705229666,-0.088634901,1440.5,6937,5362.5,26121,100
0.1,highUnequal,0.5,Highest Growth,-1.340052185,-0.186568827,511,3434,4000,24739,100
0.1,highUnequal,0.5,Peak,-1.32875502,-0.23280755,1037.5,6937,4425.5,26121,100
0.1,equal,0.5,Highest Growth,-0.016589291,-0.0164195,1077,2961.5,8096,24292.5,100
0.1,equal,0.5,Peak,-0.007388766,0.001312438,2483.5,6760.5,8572.5,25966.5,100
0.1,modUnequal,0.5,Highest Growth,-0.844110718,-0.175436223,566,2961.5,4993,24292.5,100
0.1,modUnequal,0.5,Peak,-0.744890511,-0.14445939,1370,6760.5,5496,25966.5,100
0.1,highUnequal,0.5,Highest Growth,-1.393070074,-0.213331892,430.5,2961.5,3931.5,24292.5,100
0.1,highUnequal,0.5,Peak,-1.245168967,-0.205732927,1050.5,6760.5,4461.5,25966.5,100
0.1,equal,0.5,Highest Growth,-0.011703046,-0.01228529,1351.5,3696.5,8356.5,25053.5,100
0.1,equal,0.5,Peak,-0.019526144,-0.016895619,2448,6753,8714,26217,100
0.1,modUnequal,0.5,Highest Growth,-0.746181251,-0.118814273,748.5,3696.5,5168.5,25053.5,100
0.1,modUnequal,0.5,Peak,-0.76064183,-0.157212589,1355.5,6753,5563.5,26217,100
0.1,highUnequal,0.5,Highest Growth,-1.344383728,-0.20376003,549,3696.5,4107,25053.5,100
0.1,highUnequal,0.5,Peak,-1.322112537,-0.244239205,1013,6753,4500,26217,100
0.1,equal,0.5,Highest Growth,0.029421222,0.028834875,1244,3249,7924,23756,100
0.1,equal,0.5,Peak,0.006492637,0.007499854,2490,6674.5,8418,25282.5,100
0.1,modUnequal,0.5,Highest Growth,-0.793510555,-0.125580468,639.5,3249,4795.5,23756,100
0.1,modUnequal,0.5,Peak,-0.695434445,-0.095123246,1394.5,6674.5,5256.5,25282.5,100
0.1,highUnequal,0.5,Highest Growth,-1.204956268,-0.08952261,514.5,3249,3722.5,23756,100
0.1,highUnequal,0.5,Peak,-1.274812643,-0.172503274,1023,6674.5,4156,25282.5,100
0.1,equal,0.5,Highest Growth,0.02133606,0.032757811,1222.5,3222.5,8377.5,25463.5,100
0.1,equal,0.5,Peak,0.004719465,0.014538412,2468.5,6630,8822.5,26761,100
0.1,modUnequal,0.5,Highest Growth,-0.709238452,-0.082758165,667.5,3222.5,5183.5,25463.5,100
0.1,modUnequal,0.5,Peak,-0.707272727,-0.113516956,1375,6630,5625,26761,100
0.1,highUnequal,0.5,Highest Growth,-1.330875736,-0.167492898,481.5,3222.5,4061.5,25463.5,100
0.1,highUnequal,0.5,Peak,-1.348219736,-0.231124791,983,6630,4488,26761,100
0.1,equal,0.5,Highest Growth,0.047908581,0.047511296,1159.5,2964,8225.5,24665,100
0.1,equal,0.5,Peak,0.00883291,0.009819335,2560.5,6845.5,8723.5,26199.5,100
0.1,modUnequal,0.5,Highest Growth,-0.693548387,-0.042755243,620,2964,4864,24665,100
0.1,modUnequal,0.5,Peak,-0.716601724,-0.099689797,1411.5,6845.5,5400.5,26199.5,100
0.1,highUnequal,0.5,Highest Growth,-1.403030303,-0.170607965,429,2964,3822,24665,100
0.1,highUnequal,0.5,Peak,-1.342588043,-0.209460292,1017.5,6845.5,4320.5,26199.5,100
0.1,equal,0.5,Highest Growth,-0.010835548,-0.018067092,1129,3085,8125,24183,100
0.1,equal,0.5,Peak,-0.012490211,-0.019034837,2554,6991.5,8683,25863.5,100
0.1,modUnequal,0.5,Highest Growth,-0.834120292,-0.148732964,593,3085,4875,24183,100
0.1,modUnequal,0.5,Peak,-0.76286122,-0.137218808,1401.5,6991.5,5377.5,25863.5,100
0.1,highUnequal,0.5,Highest Growth,-1.33793979,-0.174827428,459.5,3085,3871.5,24183,100
0.1,highUnequal,0.5,Peak,-1.315304183,-0.229086927,1052,6991.5,4394,25863.5,100
0.1,equal,0.5,Highest Growth,0.006722689,0.009122143,1190,3189,8292,24943,100
0.1,equal,0.5,Peak,-0.011111111,-0.00636204,2407.5,6580.5,8715.5,26283.5,100
0.1,modUnequal,0.5,Highest Growth,-0.810378117,-0.142252022,621.5,3189,5066.5,24943,100
0.1,modUnequal,0.5,Peak,-0.745536384,-0.124191211,1333,6580.5,5453,26283.5,100
0.1,highUnequal,0.5,Highest Growth,-1.423497268,-0.233057732,457.5,3189,4054.5,24943,100
0.1,highUnequal,0.5,Peak,-1.376595745,-0.268938607,963.5,6580.5,4498.5,26283.5,100
0.1,equal,0.5,Highest Growth,-0.002038422,0.004693076,1136.5,3075.5,8423.5,25460.5,100
0.1,equal,0.5,Peak,0.011154094,0.020607792,2585,6893,8868,26890,100
0.1,modUnequal,0.5,Highest Growth,-0.699323973,-0.073332219,641,3075.5,5165,25460.5,100
0.1,modUnequal,0.5,Peak,-0.7152314,-0.110135323,1422.5,6893,5605.5,26890,100
0.1,highUnequal,0.5,Highest Growth,-1.411537016,-0.203769026,443.5,3075.5,4052.5,25460.5,100
0.1,highUnequal,0.5,Peak,-1.291384518,-0.218877417,1048.5,6893,4576.5,26890,100
0.1,equal,0.5,Highest Growth,-0.00814746,0.002370745,1076,2931.5,7894,23959.5,100
0.1,equal,0.5,Peak,0.007119227,0.017504596,2519,6747.5,8455,25663.5,100
0.1,modUnequal,0.5,Highest Growth,-0.86702833,-0.163557902,553,2931.5,4807,23959.5,100
0.1,modUnequal,0.5,Peak,-0.771000495,-0.141335395,1346,6747.5,5331,25663.5,100
0.1,highUnequal,0.5,Highest Growth,-1.300825826,-0.13751446,444,2931.5,3765,23959.5,100
0.1,highUnequal,0.5,Peak,-1.31048321,-0.201430205,1017.5,6747.5,4262.5,25663.5,100
0.1,equal,0.5,Highest Growth,-0.018039216,-0.010662035,1275,3511.5,8497,25697.5,100
0.1,equal,0.5,Peak,-0.012703112,-0.003936251,2533.5,6937,8884.5,26912,100
0.1,modUnequal,0.5,Highest Growth,-0.767378917,-0.125635122,702,3511.5,5269,25697.5,100
0.1,modUnequal,0.5,Peak,-0.748722519,-0.140529415,1402.5,6937,5661.5,26912,100
0.1,highUnequal,0.5,Highest Growth,-1.342337165,-0.16464659,522,3511.5,4067,25697.5,100
0.1,highUnequal,0.5,Peak,-1.326608891,-0.214090444,1038.5,6937,4488.5,26912,100
0.1,equal,0.5,Highest Growth,0.017001136,0.019725682,1320.5,3498,8346.5,25117,100
0.1,equal,0.5,Peak,0.016861779,0.025725454,2434.5,6450,8663.5,26254,100
0.1,modUnequal,0.5,Highest Growth,-0.693984962,-0.065548601,731.5,3498,5071.5,25117,100
0.1,modUnequal,0.5,Peak,-0.68788774,-0.088150754,1354,6450,5446,26254,100
0.1,highUnequal,0.5,Highest Growth,-1.22,-0.12070948,550,3498,4031,25117,100
0.1,highUnequal,0.5,Peak,-1.185354025,-0.160628182,1031,6450,4451,26254,100
0.1,equal,0.5,Highest Growth,-0.003504779,-0.01748864,1098.5,2977.5,8507.5,25133.5,100
0.1,equal,0.5,Peak,0.017099651,0.018424382,2579,6831,8873,26659,100
0.1,modUnequal,0.5,Highest Growth,-0.747302905,-0.109381438,602.5,2977.5,5133.5,25133.5,100
0.1,modUnequal,0.5,Peak,-0.692864638,-0.106750918,1429.5,6831,5616.5,26659,100
0.1,highUnequal,0.5,Highest Growth,-1.360820046,-0.201287915,439,2977.5,4081,25133.5,100
0.1,highUnequal,0.5,Peak,-1.337837838,-0.254762602,1017.5,6831,4585.5,26659,100
0.1,equal,0.5,Highest Growth,-0.024911213,-0.015123235,1314,3646,8695,26364,100
0.1,equal,0.5,Peak,-0.024634656,-0.013611982,2395,6643.5,8993,27304.5,100
0.1,modUnequal,0.5,Highest Growth,-0.790310617,-0.135382573,719,3646,5383,26364,100
0.1,modUnequal,0.5,Peak,-0.758180457,-0.143479489,1335.5,6643.5,5727.5,27304.5,100
0.1,highUnequal,0.5,Highest Growth,-1.457581636,-0.237074393,515.5,3646,4238.5,26364,100
0.1,highUnequal,0.5,Peak,-1.443386243,-0.280254083,945,6643.5,4584,27304.5,100
0.1,equal,0.5,Highest Growth,0.033956386,0.038625912,1070,2780,8424,25409,100
0.1,equal,0.5,Peak,0.012969005,0.015279411,2452,6525,8935,26875,100
0.1,modUnequal,0.5,Highest Growth,-0.738667846,-0.095912008,565.5,2780,5147.5,25409,100
0.1,modUnequal,0.5,Peak,-0.697502754,-0.107452109,1361.5,6525,5649.5,26875,100
0.1,highUnequal,0.5,Highest Growth,-1.335625251,-0.167572867,414.5,2780,4044.5,25409,100
0.1,highUnequal,0.5,Peak,-1.263102934,-0.190083147,1005.5,6525,4514.5,26875,100
0.1,equal,0.5,Highest Growth,-0.035830212,-0.027587477,1335,3748,8290,25091,100
0.1,equal,0.5,Peak,0.000704132,0.006622137,2509,6769,8655,26137,100
0.1,modUnequal,0.5,Highest Growth,-0.74819701,-0.099126241,758,3748,5070,25091,100
0.1,modUnequal,0.5,Peak,-0.737991531,-0.128123735,1377.5,6769,5468.5,26137,100
0.1,highUnequal,0.5,Highest Growth,-1.441768197,-0.227671844,533.5,3748,4027.5,25091,100
0.1,highUnequal,0.5,Peak,-1.356333333,-0.241072579,1000,6769,4406,26137,100
0.1,equal,0.5,Highest Growth,0.03040688,0.0249341,1298.5,3387.5,8314.5,24787.5,100
0.1,equal,0.5,Peak,0.027405398,0.027688411,2581,6756.5,8733,26207.5,100
0.1,modUnequal,0.5,Highest Growth,-0.706211475,-0.099204476,703,3387.5,5140,24787.5,100
0.1,modUnequal,0.5,Peak,-0.705250653,-0.11965497,1403,6756.5,5549,26207.5,100
0.1,highUnequal,0.5,Highest Growth,-1.333761952,-0.186939779,505.5,3387.5,4020.5,24787.5,100
0.1,highUnequal,0.5,Peak,-1.315609116,-0.233822061,1016.5,6756.5,4470.5,26207.5,100
0.1,equal,0.5,Highest Growth,0.005459885,-0.00102006,1248.5,3350.5,8296.5,24710.5,100
0.1,equal,0.5,Peak,0.009884332,0.008074182,2536,6772,8705,26062,100
0.1,modUnequal,0.5,Highest Growth,-0.717426985,-0.089189426,690.5,3350.5,5037.5,24710.5,100
0.1,modUnequal,0.5,Peak,-0.719901926,-0.117644244,1393.5,6772,5457.5,26062,100
0.1,highUnequal,0.5,Highest Growth,-1.405125559,-0.213966001,484.5,3350.5,3980.5,24710.5,100
0.1,highUnequal,0.5,Peak,-1.25189069,-0.199064422,1049,6772,4437,26062,100
0.1,equal,0.5,Highest Growth,-0.010182303,-0.01518481,1124.5,3070.5,8354.5,24926.5,100
0.1,equal,0.5,Peak,0.011879603,0.016900743,2602.5,6934,8764.5,26443,100
0.1,modUnequal,0.5,Highest Growth,-0.777868852,-0.133922355,610,3070.5,5120,24926.5,100
0.1,modUnequal,0.5,Peak,-0.748597242,-0.147214305,1402,6934,5599,26443,100
0.1,highUnequal,0.5,Highest Growth,-1.47746806,-0.251846149,430.5,3070.5,4025.5,24926.5,100
0.1,highUnequal,0.5,Peak,-1.400978928,-0.279291946,1004.5,6934,4517.5,26443,100
0.1,equal,0.5,Highest Growth,-0.009272582,-0.009837721,1251,3412.5,8318,24938.5,100
0.1,equal,0.5,Peak,0.004450141,0.008792015,2535.5,6812,8723.5,26298,100
0.1,modUnequal,0.5,Highest Growth,-0.826100152,-0.151503238,659,3412.5,5064,24938.5,100
0.1,modUnequal,0.5,Peak,-0.742435202,-0.135281281,1382.5,6812,5525.5,26298,100
0.1,highUnequal,0.5,Highest Growth,-1.313035019,-0.151831669,514,3412.5,3951,24938.5,100
0.1,highUnequal,0.5,Peak,-1.301324931,-0.200536905,1031.5,6812,4382.5,26298,100
0.1,equal,0.5,Highest Growth,-0.005349794,-5.75E-05,1215,3300,8220,24805,100
0.1,equal,0.5,Peak,0.004884768,0.008554532,2480.5,6661,8704.5,26221,100
0.1,modUnequal,0.5,Highest Growth,-0.781957187,-0.124430928,654,3300,5036,24805,100
0.1,modUnequal,0.5,Peak,-0.722457679,-0.116039293,1368.5,6661,5473.5,26221,100
0.1,highUnequal,0.5,Highest Growth,-1.382157676,-0.192178745,482,3300,3957,24805,100
0.1,highUnequal,0.5,Peak,-1.257758341,-0.194144194,1029,6661,4432,26221,100
0.1,equal,0.5,Highest Growth,-0.032077841,-0.016413135,1327.5,3712,8219.5,25080,100
0.1,equal,0.5,Peak,-0.028679609,-0.006103855,2421,6745,8549,26286,100
0.1,modUnequal,0.5,Highest Growth,-0.810205022,-0.10699572,723.5,3712,4922.5,25080,100
0.1,modUnequal,0.5,Peak,-0.771002106,-0.112766113,1345.5,6745,5310.5,26286,100
0.1,highUnequal,0.5,Highest Growth,-1.550165017,-0.272913923,505,3712,4002,25080,100
0.1,highUnequal,0.5,Peak,-1.453043782,-0.275581962,955.5,6745,4377.5,26286,100
0.1,equal,0.5,Highest Growth,0.017339929,0.012525741,1213,3212,8357,24935,100
0.1,equal,0.5,Peak,-0.002352054,-0.002728597,2430.5,6579.5,8790.5,26360.5,100
0.1,modUnequal,0.5,Highest Growth,-0.802172761,-0.147926772,629,3212,5117,24935,100
0.1,modUnequal,0.5,Peak,-0.722164694,-0.125156641,1352,6579.5,5553,26360.5,100
0.1,highUnequal,0.5,Highest Growth,-1.471354743,-0.274170096,451.5,3212,4115.5,24935,100
0.1,highUnequal,0.5,Peak,-1.376249784,-0.281408221,963.5,6579.5,4560.5,26360.5,100
0.1,equal,0.5,Highest Growth,-0.004356061,0.01115578,1232,3342.5,8471,25856.5,100
0.1,equal,0.5,Peak,-0.000418243,0.019231,2510.5,6781.5,8815.5,27036.5,100
0.1,modUnequal,0.5,Highest Growth,-0.732478632,-0.104526958,682.5,3342.5,5303.5,25856.5,100
0.1,modUnequal,0.5,Peak,-0.712339515,-0.128715131,1402,6781.5,5750,27036.5,100
0.1,highUnequal,0.5,Highest Growth,-1.399621603,-0.197270765,484.5,3342.5,4112.5,25856.5,100
0.1,highUnequal,0.5,Peak,-1.3,-0.209622177,1027.5,6781.5,4545.5,27036.5,100
0.1,equal,0.5,Highest Growth,0.030640627,0.043313864,1126.5,2938,8100.5,24661,100
0.1,equal,0.5,Peak,0.012466391,0.033752548,2541.5,6767,8593.5,26414,100
0.1,modUnequal,0.5,Highest Growth,-0.718732782,-0.082030784,605,2938,4987,24661,100
0.1,modUnequal,0.5,Peak,-0.721032459,-0.111043358,1391.5,6767,5491.5,26414,100
0.1,highUnequal,0.5,Highest Growth,-1.451340536,-0.175651768,416.5,2938,3760.5,24661,100
0.1,highUnequal,0.5,Peak,-1.414691295,-0.219269878,974.5,6767,4257.5,26414,100
0.1,equal,0.5,Highest Growth,-0.00470314,-0.011788034,1215.5,3299,8429.5,25092,100
0.1,equal,0.5,Peak,-0.006071019,-0.014937391,2473.5,6723.5,8874.5,26365.5,100
0.1,modUnequal,0.5,Highest Growth,-0.78402246,-0.132883216,653,3299,5130,25092,100
0.1,modUnequal,0.5,Peak,-0.773761514,-0.160229885,1339,6723.5,5567,26365.5,100
0.1,highUnequal,0.5,Highest Growth,-1.326045884,-0.165915084,494,3299,4005,25092,100
0.1,highUnequal,0.5,Peak,-1.269570829,-0.203732284,1033,6723.5,4471,26365.5,100
0.1,equal,0.5,Highest Growth,0.010346688,0.012043198,1235.5,3297.5,8025.5,24122.5,100
0.1,equal,0.5,Peak,0.006525784,0.009333203,2508,6722.5,8513,25619.5,100
0.1,modUnequal,0.5,Highest Growth,-0.72478443,-0.089419458,676.5,3297.5,4896.5,24122.5,100
0.1,modUnequal,0.5,Peak,-0.727329944,-0.117196344,1377,6722.5,5338,25619.5,100
0.1,highUnequal,0.5,Highest Growth,-1.325033738,-0.183346306,494,3297.5,3915,24122.5,100
0.1,highUnequal,0.5,Peak,-1.303375942,-0.227252619,1017,6722.5,4369,25619.5,100
0.1,equal,0.5,Highest Growth,-0.011934981,-0.008577857,1497,4095.5,8435,25398.5,100
0.1,equal,0.5,Peak,-0.010272277,-0.011609151,2424,6619.5,8751,26214.5,100
0.1,modUnequal,0.5,Highest Growth,-0.726166369,-0.099863264,839.5,4095.5,5205.5,25398.5,100
0.1,modUnequal,0.5,Peak,-0.725414365,-0.125769805,1357.5,6619.5,5514.5,26214.5,100
0.1,highUnequal,0.5,Highest Growth,-1.277299309,-0.162396218,627,4095.5,4131,25398.5,100
0.1,highUnequal,0.5,Peak,-1.246400778,-0.178092622,1028,6619.5,4389,26214.5,100
0.1,equal,0.5,Highest Growth,0.00554951,0.014906999,1378.5,3699,8465.5,25665,100
0.1,equal,0.5,Peak,0.005545171,0.017955216,2675,7178,8837,26884,100
0.1,modUnequal,0.5,Highest Growth,-0.745096731,-0.085808111,749.5,3699,5126.5,25665,100
0.1,modUnequal,0.5,Peak,-0.720498928,-0.101359115,1476.5,7178,5537.5,26884,100
0.1,highUnequal,0.5,Highest Growth,-1.383333333,-0.202565751,540,3699,4131,25665,100
0.1,highUnequal,0.5,Peak,-1.324701689,-0.233411199,1075.5,7178,4565.5,26884,100
0.1,equal,0.5,Highest Growth,-0.020148148,-0.003166755,1125,3105.5,8164,24952.5,100
0.1,equal,0.5,Peak,-0.008147278,0.005227271,2553,6955.5,8686,26447.5,100
0.1,modUnequal,0.5,Highest Growth,-0.829601782,-0.172696218,598.5,3105.5,5158.5,24952.5,100
0.1,modUnequal,0.5,Peak,-0.743160879,-0.15905361,1411,6955.5,5682,26447.5,100
0.1,highUnequal,0.5,Highest Growth,-1.490685142,-0.225856772,433,3105.5,3917,24952.5,100
0.1,highUnequal,0.5,Peak,-1.433668848,-0.26540056,993.5,6955.5,4402.5,26447.5,100
0.1,equal,0.5,Highest Growth,0.008537109,0.02308464,1165.5,3117,8308.5,25339,100
0.1,equal,0.5,Peak,-0.008873912,0.007710755,2374,6473,8698,26579,100
0.1,modUnequal,0.5,Highest Growth,-0.775806452,-0.10949168,620,3117,5088,25339,100
0.1,modUnequal,0.5,Peak,-0.729042406,-0.108996223,1324.5,6473,5487.5,26579,100
0.1,highUnequal,0.5,Highest Growth,-1.39106946,-0.171302597,453.5,3117,3949.5,25339,100
0.1,highUnequal,0.5,Peak,-1.34056767,-0.211727546,963,6473,4396,26579,100
0.1,equal,0.5,Highest Growth,0.025481139,0.012945612,1299,3408,8468,25045,100
0.1,equal,0.5,Peak,0.008313817,0.002884441,2562,6853.5,8840,26359.5,100
0.1,modUnequal,0.5,Highest Growth,-0.745184649,-0.107704336,690.5,3408,5113.5,25045,100
0.1,modUnequal,0.5,Peak,-0.723090586,-0.12882866,1407.5,6853.5,5569.5,26359.5,100
0.1,highUnequal,0.5,Highest Growth,-1.408943089,-0.219023806,492,3408,4046,25045,100
0.1,highUnequal,0.5,Peak,-1.309381044,-0.230527192,1034,6853.5,4496,26359.5,100
0.1,equal,0.5,Highest Growth,0.004488279,-0.001375136,1166,3132.5,8122,24207.5,100
0.1,equal,0.5,Peak,0.005657524,-0.001391532,2424.5,6505,8631.5,25692,100
0.1,modUnequal,0.5,Highest Growth,-0.762685775,-0.103896118,628,3132.5,4872,24207.5,100
0.1,modUnequal,0.5,Peak,-0.737095759,-0.119935127,1324.5,6505,5335.5,25692,100
0.1,highUnequal,0.5,Highest Growth,-1.389839181,-0.206444239,456,3132.5,3899,24207.5,100
0.1,highUnequal,0.5,Peak,-1.29800642,-0.214017616,986.5,6505,4340.5,25692,100
0.1,equal,0.5,Highest Growth,-0.005274167,0.000588395,1115.5,3029.5,7926.5,23934.5,100
0.1,equal,0.5,Peak,-0.013188976,-0.009757873,2540,6958.5,8529,25683.5,100
0.1,modUnequal,0.5,Highest Growth,-0.710579479,-0.092611414,627,3029.5,4917,23934.5,100
0.1,modUnequal,0.5,Peak,-0.680040872,-0.10916894,1468,6958.5,5468,25683.5,100
0.1,highUnequal,0.5,Highest Growth,-1.379533484,-0.174884159,443,3029.5,3762,23934.5,100
0.1,highUnequal,0.5,Peak,-1.357420925,-0.230006896,1027.5,6958.5,4285.5,25683.5,100
0.1,equal,0.5,Highest Growth,-0.012010796,-0.025480174,1235,3379,8291,24511,100
0.1,equal,0.5,Peak,-0.033796485,-0.040940402,2447,6855,8693,25881,100
0.1,modUnequal,0.5,Highest Growth,-0.79884364,-0.137354362,663,3379,4989,24511,100
0.1,modUnequal,0.5,Peak,-0.771543526,-0.145513952,1367,6855,5396,25881,100
0.1,highUnequal,0.5,Highest Growth,-1.359445002,-0.167039518,498.5,3379,3858.5,24511,100
0.1,highUnequal,0.5,Peak,-1.244533083,-0.1759953,1065.5,6855,4328.5,25881,100
0.1,equal,0.5,Highest Growth,0.001467864,0.009152191,1169.5,3152.5,8617.5,26075.5,100
0.1,equal,0.5,Peak,0.003443554,0.014943368,2434.5,6548,8940.5,27170,100
0.1,modUnequal,0.5,Highest Growth,-0.725418922,-0.097205776,646.5,3152.5,5332.5,26075.5,100
0.1,modUnequal,0.5,Peak,-0.696099939,-0.103921601,1367.5,6548,5696.5,27170,100
0.1,highUnequal,0.5,Highest Growth,-1.284684685,-0.157677109,481,3152.5,4208,26075.5,100
0.1,highUnequal,0.5,Peak,-1.332907076,-0.242628764,977.5,6548,4634.5,27170,100
0.1,equal,0.5,Highest Growth,0.008090863,0.013938568,1306,3494.5,8258,24937.5,100
0.1,equal,0.5,Peak,0.007215837,0.017012048,2610,6990.5,8638,26201.5,100
0.1,modUnequal,0.5,Highest Growth,-0.715580213,-0.081689703,721,3494.5,5051,24937.5,100
0.1,modUnequal,0.5,Peak,-0.678703704,-0.089645949,1476,6990.5,5475,26201.5,100
0.1,highUnequal,0.5,Highest Growth,-1.390724353,-0.177088257,508.5,3494.5,3908.5,24937.5,100
0.1,highUnequal,0.5,Peak,-1.327692798,-0.21361259,1046,6990.5,4366,26201.5,100
0.1,equal,0.5,Highest Growth,-0.016113875,-0.023210798,1206,3314.5,8564,25494.5,100
0.1,equal,0.5,Peak,0.003171444,0.005730227,2512,6758.5,8912,26812.5,100
0.1,modUnequal,0.5,Highest Growth,-0.705862403,-0.087346022,688,3314.5,5225,25494.5,100
0.1,modUnequal,0.5,Peak,-0.745605065,-0.134959001,1369,6758.5,5621,26812.5,100
0.1,highUnequal,0.5,Highest Growth,-1.411366806,-0.23036621,478,3314.5,4156,25494.5,100
0.1,highUnequal,0.5,Peak,-1.320634138,-0.244294324,1014.5,6758.5,4605.5,26812.5,100
0.1,equal,0.5,Highest Growth,-0.047149025,-0.040126143,1119.5,3181,8500.5,25692,100
0.1,equal,0.5,Peak,-0.014856478,0.001953856,2578,7075.5,8877,27129.5,100
0.1,modUnequal,0.5,Highest Growth,-0.810215054,-0.156003877,620,3181,5288,25692,100
