VE_susc,Label_testingDiff,Test_sens,Label_epiPhase,VE_symptRR_degUnderNeg_testSens,FalseNeg_withTestSens_unvac,FalseNeg_withTestSens_vac,NonCovid_cumSymptInfect_tested_withTestSens_unvac,NonCovid_cumSymptInfect_tested_withTestSens_vac,VE_symptOR_degUnderNeg_testSens,totalNum_sims
0.55,equal,1,Highest Growth,0.024508864,0,0,9622,30973,0.053453746,100
0.55,equal,1,Peak,0.010461123,0,0,8980,31710,0.076579081,100
0.55,modUnequal,1,Highest Growth,-0.32486911,0,0,6059,30973,-0.00474432,100
0.55,modUnequal,1,Peak,-0.332874618,0,0,6026,31710,0.003679996,100
0.55,highUnequal,1,Highest Growth,-0.577777778,0,0,4995,30973,-0.047247603,100
0.55,highUnequal,1,Peak,-0.594289044,0,0,5121,31710,-0.05594174,100
0.55,equal,1,Highest Growth,0.001701354,0,0,9519,30723,0.033306825,100
0.55,equal,1,Peak,-0.00137586,0,0,8815,31452,0.070480904,100
0.55,modUnequal,1,Highest Growth,-0.372424242,0,0,6100,30723,-0.039872852,100
0.55,modUnequal,1,Peak,-0.35294813,0,0,6025,31452,-0.011442434,100
0.55,highUnequal,1,Highest Growth,-0.686515913,0,0,4951,30723,-0.099447347,100
0.55,highUnequal,1,Peak,-0.639845225,0,0,5045,31452,-0.074443834,100
0.55,equal,1,Highest Growth,0.012085454,0,0,9345,30461,0.046962204,100
0.55,equal,1,Peak,0.011086327,0,0,8718,31099,0.080877256,100
0.55,modUnequal,1,Highest Growth,-0.339927657,0,0,5943,30461,-0.01234924,100
0.55,modUnequal,1,Peak,-0.333459067,0,0,5890,31099,0.00484994,100
0.55,highUnequal,1,Highest Growth,-0.673911322,0,0,4828,30461,-0.084412251,100
0.55,highUnequal,1,Peak,-0.643817047,0,0,4932,31099,-0.070406348,100
0.55,equal,1,Highest Growth,0.008525507,0,0,9814,31470,0.03697515,100
0.55,equal,1,Peak,-0.006286099,0,0,9137,32069,0.059989141,100
0.55,modUnequal,1,Highest Growth,-0.367006143,0,0,6300,31470,-0.040670991,100
0.55,modUnequal,1,Peak,-0.378591954,0,0,6223,32069,-0.032365624,100
0.55,highUnequal,1,Highest Growth,-0.656876916,0,0,5058,31470,-0.083706715,100
0.55,highUnequal,1,Peak,-0.661175337,0,0,5190,32069,-0.089492968,100
0.55,equal,1,Highest Growth,0.016367002,0,0,9519,30900,0.049247329,100
0.55,equal,1,Peak,0.006051005,0,0,8808,31794,0.081033898,100
0.55,modUnequal,1,Highest Growth,-0.339220404,0,0,6164,30900,-0.022306269,100
0.55,modUnequal,1,Peak,-0.356337028,0,0,6092,31794,-0.013503036,100
0.55,highUnequal,1,Highest Growth,-0.561097411,0,0,4987,30900,-0.039547843,100
0.55,highUnequal,1,Peak,-0.597434478,0,0,5093,31794,-0.053357595,100
0.55,equal,1,Highest Growth,-0.006976744,0,0,9404,31339,0.038620316,100
0.55,equal,1,Peak,-0.010741103,0,0,8896,31788,0.063179232,100
0.55,modUnequal,1,Highest Growth,-0.38145275,0,0,6149,31339,-0.039416027,100
0.55,modUnequal,1,Peak,-0.383702555,0,0,6110,31788,-0.030740148,100
0.55,highUnequal,1,Highest Growth,-0.647765363,0,0,4984,31339,-0.073749568,100
0.55,highUnequal,1,Peak,-0.648462736,0,0,5045,31788,-0.073003445,100
0.55,equal,1,Highest Growth,-0.01580534,0,0,10016,32448,0.018647717,100
0.55,equal,1,Peak,-0.016775472,0,0,9159,32930,0.060519598,100
0.55,modUnequal,1,Highest Growth,-0.363477738,0,0,6576,32448,-0.044584838,100
0.55,modUnequal,1,Peak,-0.345391339,0,0,6369,32930,-0.011510547,100
0.55,highUnequal,1,Highest Growth,-0.657289107,0,0,5304,32448,-0.092997543,100
0.55,highUnequal,1,Peak,-0.670940649,0,0,5437,32930,-0.105228149,100
0.55,equal,1,Highest Growth,0.014043916,0,0,9144,29887,0.049854542,100
0.55,equal,1,Peak,0.00615942,0,0,8547,30645,0.078633829,100
0.55,modUnequal,1,Highest Growth,-0.343505412,0,0,5877,29887,-0.018106331,100
0.55,modUnequal,1,Peak,-0.343550204,0,0,5873,30645,-0.006242814,100
0.55,highUnequal,1,Highest Growth,-0.632954545,0,0,4765,29887,-0.067978895,100
0.55,highUnequal,1,Peak,-0.602287582,0,0,4908,30645,-0.055592506,100
0.55,equal,1,Highest Growth,0.014206269,0,0,9453,30524,0.045116157,100
0.55,equal,1,Peak,0.008719397,0,0,8667,31342,0.083918163,100
0.55,modUnequal,1,Highest Growth,-0.378846154,0,0,6071,30524,-0.044554285,100
0.55,modUnequal,1,Peak,-0.354559813,0,0,5972,31342,-0.009909821,100
0.55,highUnequal,1,Highest Growth,-0.65230179,0,0,4971,30524,-0.088547589,100
0.55,highUnequal,1,Peak,-0.633009798,0,0,5117,31342,-0.080447432,100
0.55,equal,1,Highest Growth,-0.015473527,0,0,9756,31659,0.019680685,100
0.55,equal,1,Peak,-0.003081073,0,0,8983,32108,0.069718393,100
0.55,modUnequal,1,Highest Growth,-0.360859964,0,0,6311,31659,-0.03491777,100
0.55,modUnequal,1,Peak,-0.351155448,0,0,6235,32108,-0.016725198,100
0.55,highUnequal,1,Highest Growth,-0.650881834,0,0,5188,31659,-0.091208657,100
0.55,highUnequal,1,Peak,-0.614631316,0,0,5230,32108,-0.070246211,100
0.55,equal,1,Highest Growth,0.021230262,0,0,9603,30828,0.049311425,100
0.55,equal,1,Peak,0.015628816,0,0,8937,31640,0.081923963,100
0.55,modUnequal,1,Highest Growth,-0.364704913,0,0,6156,30828,-0.038061837,100
0.55,modUnequal,1,Peak,-0.345194188,0,0,6033,31640,-0.004874198,100
0.55,highUnequal,1,Highest Growth,-0.558159935,0,0,4875,30828,-0.028277509,100
0.55,highUnequal,1,Peak,-0.552818887,0,0,5015,31640,-0.026846086,100
0.55,equal,1,Highest Growth,0.005193394,0,0,9278,29607,0.031830409,100
0.55,equal,1,Peak,0.000306212,0,0,8623,30981,0.074507646,100
0.55,modUnequal,1,Highest Growth,-0.348985168,0,0,5830,29607,-0.021991441,100
0.55,modUnequal,1,Peak,-0.349943407,0,0,5826,30981,-0.001289851,100
0.55,highUnequal,1,Highest Growth,-0.674107633,0,0,4726,29607,-0.088305064,100
0.55,highUnequal,1,Peak,-0.620833333,0,0,4923,30981,-0.0604786,100
0.55,equal,1,Highest Growth,-0.025250952,0,0,9550,30722,0.006801648,100
0.55,equal,1,Peak,-0.016925127,0,0,8892,31504,0.054631326,100
0.55,modUnequal,1,Highest Growth,-0.383636916,0,0,6197,30722,-0.054464029,100
0.55,modUnequal,1,Peak,-0.379173838,0,0,6134,31504,-0.034333957,100
0.55,highUnequal,1,Highest Growth,-0.662191171,0,0,4938,30722,-0.08629321,100
0.55,highUnequal,1,Peak,-0.629551821,0,0,5044,31504,-0.068530287,100
0.55,equal,1,Highest Growth,0.017205703,0,0,9156,29633,0.048825845,100
0.55,equal,1,Peak,-0.002008223,0,0,8549,30752,0.073027612,100
0.55,modUnequal,1,Highest Growth,-0.309072888,0,0,5863,29633,-0.000556239,100
0.55,modUnequal,1,Peak,-0.324976278,0,0,5801,30752,0.011429755,100
0.55,highUnequal,1,Highest Growth,-0.628890334,0,0,4726,29633,-0.066198399,100
0.55,highUnequal,1,Peak,-0.630309902,0,0,4880,30752,-0.064299459,100
0.55,equal,1,Highest Growth,-0.012725269,0,0,9173,30253,0.02909177,100
0.55,equal,1,Peak,-0.003612381,0,0,8728,30767,0.063956948,100
0.55,modUnequal,1,Highest Growth,-0.371593002,0,0,5783,30253,-0.021153836,100
0.55,modUnequal,1,Peak,-0.361737696,0,0,5731,30767,-0.003609588,100
0.55,highUnequal,1,Highest Growth,-0.68734863,0,0,4823,30253,-0.093955883,100
0.55,highUnequal,1,Peak,-0.66380193,0,0,4902,30767,-0.08237466,100
0.55,equal,1,Highest Growth,-0.001132951,0,0,9622,31641,0.038432611,100
0.55,equal,1,Peak,0.002526702,0,0,9051,32092,0.071393417,100
0.55,modUnequal,1,Highest Growth,-0.361839843,0,0,6207,31641,-0.027774714,100
0.55,modUnequal,1,Peak,-0.354182782,0,0,6134,32092,-0.011129613,100
0.55,highUnequal,1,Highest Growth,-0.646185738,0,0,5113,31641,-0.081411556,100
0.55,highUnequal,1,Peak,-0.6120507,0,0,5213,32092,-0.067556117,100
0.55,equal,1,Highest Growth,-0.014285714,0,0,9248,30761,0.031250842,100
0.55,equal,1,Peak,-0.002697798,0,0,8679,31323,0.073698478,100
0.55,modUnequal,1,Highest Growth,-0.398535565,0,0,5972,30761,-0.044209004,100
0.55,modUnequal,1,Peak,-0.344817332,0,0,5841,31323,0.005355997,100
0.55,highUnequal,1,Highest Growth,-0.654575163,0,0,4726,30761,-0.059107853,100
0.55,highUnequal,1,Peak,-0.594667783,0,0,4770,31323,-0.027259393,100
0.55,equal,1,Highest Growth,0.010863698,0,0,9422,31237,0.052630639,100
0.55,equal,1,Peak,0.010435165,0,0,8854,31804,0.082885136,100
0.55,modUnequal,1,Highest Growth,-0.357644577,0,0,6190,31237,-0.030134449,100
0.55,modUnequal,1,Peak,-0.344304712,0,0,6099,31804,-0.006967467,100
0.55,highUnequal,1,Highest Growth,-0.65342489,0,0,5010,31237,-0.080924099,100
0.55,highUnequal,1,Peak,-0.613068292,0,0,5102,31804,-0.061612479,100
0.55,equal,1,Highest Growth,-0.001659452,0,0,9303,30710,0.039535538,100
0.55,equal,1,Peak,-0.007842675,0,0,8702,31127,0.066010509,100
0.55,modUnequal,1,Highest Growth,-0.342040488,0,0,5983,30710,-0.012922003,100
0.55,modUnequal,1,Peak,-0.345417349,0,0,5930,31127,-0.004604512,100
0.55,highUnequal,1,Highest Growth,-0.644057833,0,0,4942,30710,-0.078183049,100
0.55,highUnequal,1,Peak,-0.667883841,0,0,5005,31127,-0.08924329,100
0.55,equal,1,Highest Growth,-0.009364841,0,0,9548,31900,0.037522053,100
0.55,equal,1,Peak,-0.004027201,0,0,8994,32141,0.068849384,100
0.55,modUnequal,1,Highest Growth,-0.350959233,0,0,6166,31900,-0.014455921,100
0.55,modUnequal,1,Peak,-0.345179004,0,0,6056,32141,0.000517652,100
0.55,highUnequal,1,Highest Growth,-0.647371565,0,0,5027,31900,-0.068791868,100
0.55,highUnequal,1,Peak,-0.643780655,0,0,5054,32141,-0.065973439,100
0.55,equal,1,Highest Growth,-0.00059657,0,0,9268,29955,0.031759739,100
0.55,equal,1,Peak,0.005027174,0,0,8517,31137,0.084855616,100
0.55,modUnequal,1,Highest Growth,-0.350861498,0,0,5825,29955,-0.017202626,100
0.55,modUnequal,1,Peak,-0.346513985,0,0,5731,31137,0.010186757,100
0.55,highUnequal,1,Highest Growth,-0.668981481,0,0,4780,29955,-0.085676663,100
0.55,highUnequal,1,Peak,-0.62907743,0,0,4951,31137,-0.064742495,100
0.55,equal,1,Highest Growth,-0.025618251,0,0,9510,30804,0.00949264,100
0.55,equal,1,Peak,0.001411369,0,0,8796,31548,0.074782655,100
0.55,modUnequal,1,Highest Growth,-0.357033097,0,0,5969,30804,-0.01914497,100
0.55,modUnequal,1,Peak,-0.341528698,0,0,5851,31548,0.00960114,100
0.55,highUnequal,1,Highest Growth,-0.696515533,0,0,4987,30804,-0.10684388,100
0.55,highUnequal,1,Peak,-0.640891805,0,0,5128,31548,-0.081960172,100
0.55,equal,1,Highest Growth,-0.014196101,0,0,9725,31205,0.016001562,100
0.55,equal,1,Peak,-0.007635009,0,0,8866,31980,0.069381614,100
0.55,modUnequal,1,Highest Growth,-0.35976431,0,0,6221,31205,-0.034301596,100
0.55,modUnequal,1,Peak,-0.343061718,0,0,6109,31980,-0.004485369,100
0.55,highUnequal,1,Highest Growth,-0.695238095,0,0,5110,31205,-0.11261817,100
0.55,highUnequal,1,Peak,-0.654494382,0,0,5255,31980,-0.094476358,100
0.55,equal,1,Highest Growth,-0.011580087,0,0,9668,30923,0.017064359,100
0.55,equal,1,Peak,0.003177258,0,0,8862,31757,0.075933513,100
0.55,modUnequal,1,Highest Growth,-0.361607992,0,0,6207,30923,-0.038728533,100
0.55,modUnequal,1,Peak,-0.328857365,0,0,6070,31757,0.003390036,100
0.55,highUnequal,1,Highest Growth,-0.644993582,0,0,4982,30923,-0.079242767,100
0.55,highUnequal,1,Peak,-0.576113671,0,0,5083,31757,-0.042716799,100
0.55,equal,1,Highest Growth,-0.004747055,0,0,9303,30633,0.03569074,100
0.55,equal,1,Peak,-0.007439896,0,0,8744,31162,0.064929615,100
0.55,modUnequal,1,Highest Growth,-0.358327174,0,0,6000,30633,-0.024974346,100
0.55,modUnequal,1,Peak,-0.354686384,0,0,5910,31162,-0.007836133,100
0.55,highUnequal,1,Highest Growth,-0.644761428,0,0,4707,30633,-0.054655963,100
0.55,highUnequal,1,Peak,-0.635163776,0,0,4835,31162,-0.055112014,100
0.55,equal,1,Highest Growth,0.002317655,0,0,9109,29710,0.038225667,100
0.55,equal,1,Peak,0.00495112,0,0,8462,30564,0.080349075,100
0.55,modUnequal,1,Highest Growth,-0.340312876,0,0,5763,29710,-0.00990304,100
0.55,modUnequal,1,Peak,-0.324986271,0,0,5667,30564,0.018919592,100
0.55,highUnequal,1,Highest Growth,-0.650083752,0,0,4673,29710,-0.069086978,100
0.55,highUnequal,1,Peak,-0.594210137,0,0,4814,30564,-0.043406714,100
0.55,equal,1,Highest Growth,-0.013677639,0,0,9630,30967,0.017421869,100
0.55,equal,1,Peak,-0.015479678,0,0,8855,31864,0.061929837,100
0.55,modUnequal,1,Highest Growth,-0.41,0,0,6079,30967,-0.056468822,100
0.55,modUnequal,1,Peak,-0.357401616,0,0,6000,31864,-0.006101842,100
0.55,highUnequal,1,Highest Growth,-0.681578947,0,0,4914,30967,-0.088693992,100
0.55,highUnequal,1,Peak,-0.677365357,0,0,5105,31864,-0.091852888,100
0.55,equal,1,Highest Growth,-0.009497013,0,0,9173,29852,0.026413698,100
0.55,equal,1,Peak,-0.002765541,0,0,8675,30513,0.06382941,100
0.55,modUnequal,1,Highest Growth,-0.384468837,0,0,5815,29852,-0.037649365,100
0.55,modUnequal,1,Peak,-0.346383986,0,0,5764,30513,-0.001318189,100
0.55,highUnequal,1,Highest Growth,-0.722695035,0,0,4792,29852,-0.114741519,100
0.55,highUnequal,1,Peak,-0.680806846,0,0,4846,30513,-0.088775929,100
0.55,equal,1,Highest Growth,-0.004085322,0,0,9115,29302,0.026241788,100
0.55,equal,1,Peak,0.004559043,0,0,8470,30477,0.078616507,100
0.55,modUnequal,1,Highest Growth,-0.367708333,0,0,5852,29302,-0.039921763,100
0.55,modUnequal,1,Peak,-0.338030619,0,0,5831,30477,-0.002308942,100
0.55,highUnequal,1,Highest Growth,-0.698605396,0,0,4598,29302,-0.090709263,100
0.55,highUnequal,1,Peak,-0.654349522,0,0,4803,30477,-0.072117409,100
0.55,equal,1,Highest Growth,0.006168647,0,0,9203,30480,0.047974416,100
0.55,equal,1,Peak,0.00094546,0,0,8635,31120,0.076196727,100
0.55,modUnequal,1,Highest Growth,-0.370774464,0,0,5837,30480,-0.021541392,100
0.55,modUnequal,1,Peak,-0.365177305,0,0,5792,31120,-0.005158125,100
0.55,highUnequal,1,Highest Growth,-0.633592401,0,0,4832,30480,-0.065346307,100
0.55,highUnequal,1,Peak,-0.637828885,0,0,4934,31120,-0.067417839,100
0.55,equal,1,Highest Growth,-0.004753199,0,0,9669,31567,0.032126079,100
0.55,equal,1,Peak,0.007776768,0,0,8953,32045,0.079343929,100
0.55,modUnequal,1,Highest Growth,-0.32734375,0,0,6251,31567,-0.011796412,100
0.55,modUnequal,1,Peak,-0.339722786,0,0,6112,32045,-0.001875706,100
0.55,highUnequal,1,Highest Growth,-0.645814978,0,0,5068,31567,-0.07779076,100
0.55,highUnequal,1,Peak,-0.61491612,0,0,5158,32045,-0.064230365,100
0.55,equal,1,Highest Growth,0.001064992,0,0,9737,31555,0.03441323,100
0.55,equal,1,Peak,-0.009723965,0,0,9108,32171,0.059539722,100
0.55,modUnequal,1,Highest Growth,-0.389632278,0,0,6249,31555,-0.048830179,100
0.55,modUnequal,1,Peak,-0.3895967,0,0,6164,32171,-0.032603033,100
0.55,highUnequal,1,Highest Growth,-0.628740157,0,0,5133,31555,-0.076430667,100
0.55,highUnequal,1,Peak,-0.656280193,0,0,5281,32171,-0.094801128,100
0.55,equal,1,Highest Growth,0.013046835,0,0,9385,30852,0.051244121,100
0.55,equal,1,Peak,0.010884198,0,0,8698,31662,0.088106003,100
0.55,modUnequal,1,Highest Growth,-0.362440191,0,0,6152,30852,-0.036010507,100
0.55,modUnequal,1,Peak,-0.344712071,0,0,6081,31662,-0.007896921,100
0.55,highUnequal,1,Highest Growth,-0.598148148,0,0,4940,30852,-0.053486178,100
0.55,highUnequal,1,Peak,-0.609029699,0,0,5091,31662,-0.060850881,100
0.55,equal,1,Highest Growth,0.001354113,0,0,9051,29516,0.037271929,100
0.55,equal,1,Peak,-0.001710262,0,0,8541,30313,0.068177942,100
0.55,modUnequal,1,Highest Growth,-0.334629133,0,0,5681,29516,-0.003057132,100
0.55,modUnequal,1,Peak,-0.338064941,0,0,5655,30313,0.008950888,100
0.55,highUnequal,1,Highest Growth,-0.677086008,0,0,4647,29516,-0.082345373,100
0.55,highUnequal,1,Peak,-0.651840491,0,0,4793,30313,-0.072659071,100
0.55,equal,1,Highest Growth,-0.00248584,0,0,9102,28923,0.022811314,100
0.55,equal,1,Peak,0.004823066,0,0,8431,30425,0.079914209,100
0.55,modUnequal,1,Highest Growth,-0.340979098,0,0,5737,28923,-0.020682199,100
0.55,modUnequal,1,Peak,-0.324350863,0,0,5808,30425,0.006539377,100
0.55,highUnequal,1,Highest Growth,-0.602708638,0,0,4563,28923,-0.048237685,100
0.55,highUnequal,1,Peak,-0.591666667,0,0,4830,30425,-0.04609696,100
0.55,equal,1,Highest Growth,-0.011045365,0,0,9488,30841,0.024488659,100
0.55,equal,1,Peak,-0.015215334,0,0,8815,31456,0.058894345,100
0.55,modUnequal,1,Highest Growth,-0.341032149,0,0,6080,30841,-0.017832638,100
0.55,modUnequal,1,Peak,-0.34788961,0,0,5981,31456,-0.005128856,100
0.55,highUnequal,1,Highest Growth,-0.673798077,0,0,4952,30841,-0.091329536,100
0.55,highUnequal,1,Peak,-0.627260274,0,0,5037,31456,-0.0675,100
0.55,equal,1,Highest Growth,0.007786218,0,0,9540,30661,0.037222907,100
0.55,equal,1,Peak,0.009630857,0,0,8847,31538,0.079404609,100
0.55,modUnequal,1,Highest Growth,-0.378252033,0,0,6039,30661,-0.039398326,100
0.55,modUnequal,1,Peak,-0.343265132,0,0,5954,31538,0.000722881,100
0.55,highUnequal,1,Highest Growth,-0.666438356,0,0,4925,30661,-0.08799213,100
0.55,highUnequal,1,Peak,-0.626967593,0,0,5086,31538,-0.071034039,100
0.55,equal,1,Highest Growth,0.011744166,0,0,9512,30783,0.043734578,100
0.55,equal,1,Peak,0.011152187,0,0,8854,31735,0.082687077,100
0.55,modUnequal,1,Highest Growth,-0.353811309,0,0,6073,30783,-0.02573785,100
0.55,modUnequal,1,Peak,-0.342379363,0,0,6015,31735,-0.000558866,100
0.55,highUnequal,1,Highest Growth,-0.638409475,0,0,4859,30783,-0.065406066,100
0.55,highUnequal,1,Peak,-0.609304703,0,0,4997,31735,-0.050395047,100
0.55,equal,1,Highest Growth,-0.012797619,0,0,9414,30373,0.019672724,100
0.55,equal,1,Peak,-0.014133054,0,0,8774,31387,0.060765277,100
0.55,modUnequal,1,Highest Growth,-0.380163497,0,0,5976,30373,-0.040013208,100
0.55,modUnequal,1,Peak,-0.382566569,0,0,5944,31387,-0.023008795,100
0.55,highUnequal,1,Highest Growth,-0.714794007,0,0,4891,30373,-0.112704457,100
0.55,highUnequal,1,Peak,-0.711415792,0,0,5106,31387,-0.116813238,100
0.55,equal,1,Highest Growth,-0.013708992,0,0,9347,29810,0.01380866,100
0.55,equal,1,Peak,-0.003082897,0,0,8710,30788,0.065465243,100
0.55,modUnequal,1,Highest Growth,-0.3804414,0,0,5934,29810,-0.045924784,100
0.55,modUnequal,1,Peak,-0.358513647,0,0,5849,30788,-0.010796056,100
0.55,highUnequal,1,Highest Growth,-0.678205128,0,0,4817,29810,-0.096920238,100
0.55,highUnequal,1,Peak,-0.610471156,0,0,4924,30788,-0.058811222,100
0.55,equal,1,Highest Growth,0.032571275,0,0,9081,29567,0.06538165,100
0.55,equal,1,Peak,0.02136117,0,0,8477,30769,0.095724135,100
0.55,modUnequal,1,Highest Growth,-0.304863813,0,0,5820,29567,0.004235392,100
0.55,modUnequal,1,Peak,-0.308030872,0,0,5709,30769,0.028056006,100
0.55,highUnequal,1,Highest Growth,-0.623305671,0,0,4703,29567,-0.062167948,100
0.55,highUnequal,1,Peak,-0.591857798,0,0,4888,30769,-0.046532313,100
0.55,equal,1,Highest Growth,-0.010042841,0,0,9156,29677,0.024200332,100
0.55,equal,1,Peak,-0.009854591,0,0,8560,30553,0.063489153,100
0.55,modUnequal,1,Highest Growth,-0.366374269,0,0,5832,29677,-0.031291378,100
0.55,modUnequal,1,Peak,-0.353507318,0,0,5751,30553,-0.003733243,100
0.55,highUnequal,1,Highest Growth,-0.660580748,0,0,4704,29677,-0.078103094,100
0.55,highUnequal,1,Peak,-0.652083333,0,0,4877,30553,-0.077757708,100
0.55,equal,1,Highest Growth,0.001471471,0,0,9489,32132,0.052630972,100
0.55,equal,1,Peak,0.004769512,0,0,8920,32338,0.081567572,100
0.55,modUnequal,1,Highest Growth,-0.355609493,0,0,6290,32132,-0.023106284,100
0.55,modUnequal,1,Peak,-0.342123427,0,0,6196,32338,-0.005315426,100
0.55,highUnequal,1,Highest Growth,-0.674360132,0,0,5147,32132,-0.090310121,100
0.55,highUnequal,1,Peak,-0.637513935,0,0,5180,32338,-0.072603951,100
0.55,equal,1,Highest Growth,0.011299852,0,0,9488,30418,0.039481195,100
0.55,equal,1,Peak,0.005659714,0,0,8813,31206,0.073536729,100
0.55,modUnequal,1,Highest Growth,-0.305725191,0,0,5957,30418,0.006000891,100
0.55,modUnequal,1,Peak,-0.331533388,0,0,5905,31206,0.006339679,100
0.55,highUnequal,1,Highest Growth,-0.617065868,0,0,4970,30418,-0.07304399,100
0.55,highUnequal,1,Peak,-0.608626466,0,0,5108,31206,-0.069848489,100
0.55,equal,1,Highest Growth,0.00257493,0,0,9353,30323,0.035980937,100
0.55,equal,1,Peak,0.005283648,0,0,8580,31094,0.081858272,100
0.55,modUnequal,1,Highest Growth,-0.370279296,0,0,6038,30323,-0.040008877,100
0.55,modUnequal,1,Peak,-0.344515103,0,0,5903,31094,-0.00250106,100
0.55,highUnequal,1,Highest Growth,-0.59972805,0,0,4801,30323,-0.048606111,100
0.55,highUnequal,1,Peak,-0.591688379,0,0,4877,31094,-0.04015703,100
0.55,equal,1,Highest Growth,0.002918425,0,0,9368,30344,0.035922074,100
0.55,equal,1,Peak,0.01094799,0,0,8720,31229,0.082213629,100
0.55,modUnequal,1,Highest Growth,-0.35653346,0,0,6015,30344,-0.029630118,100
0.55,modUnequal,1,Peak,-0.333600404,0,0,5953,31229,0.001880636,100
0.55,highUnequal,1,Highest Growth,-0.61759026,0,0,4868,30344,-0.063811237,100
0.55,highUnequal,1,Peak,-0.616823899,0,0,4977,31229,-0.060062687,100
0.55,equal,1,Highest Growth,-0.003881766,0,0,9942,31400,0.018870141,100
0.55,equal,1,Peak,-0.006169342,0,0,9154,32155,0.060408258,100
0.55,modUnequal,1,Highest Growth,-0.385463782,0,0,6373,31400,-0.058701658,100
0.55,modUnequal,1,Peak,-0.352464009,0,0,6226,32155,-0.016130392,100
0.55,highUnequal,1,Highest Growth,-0.654898136,0,0,5210,31400,-0.099985919,100
0.55,highUnequal,1,Peak,-0.638638498,0,0,5343,32155,-0.092677235,100
0.55,equal,1,Highest Growth,0.006707885,0,0,8894,29933,0.054853499,100
0.55,equal,1,Peak,0.006032859,0,0,8318,30571,0.087605703,100
0.55,modUnequal,1,Highest Growth,-0.34608405,0,0,5762,29933,-0.009730361,100
0.55,modUnequal,1,Peak,-0.331092548,0,0,5649,30571,0.017002211,100
0.55,highUnequal,1,Highest Growth,-0.605397278,0,0,4563,29933,-0.032655709,100
0.55,highUnequal,1,Peak,-0.618953003,0,0,4673,30571,-0.040191755,100
0.55,equal,1,Highest Growth,-0.008446251,0,0,9526,30948,0.026661595,100
0.55,equal,1,Peak,-0.006338028,0,0,8893,31602,0.064750894,100
0.55,modUnequal,1,Highest Growth,-0.397953216,0,0,6167,30948,-0.056914258,100
0.55,modUnequal,1,Peak,-0.379705506,0,0,6094,31602,-0.029991015,100
0.55,highUnequal,1,Highest Growth,-0.665384615,0,0,4963,30948,-0.086608554,100
0.55,highUnequal,1,Peak,-0.647684924,0,0,5060,31602,-0.077272234,100
0.55,equal,1,Highest Growth,-0.008353394,0,0,9895,32263,0.028271689,100
0.55,equal,1,Peak,-0.0037526,0,0,9123,32669,0.069861186,100
0.55,modUnequal,1,Highest Growth,-0.368572657,0,0,6332,32263,-0.031964051,100
0.55,modUnequal,1,Peak,-0.359218037,0,0,6186,32669,-0.009685583,100
0.55,highUnequal,1,Highest Growth,-0.696987952,0,0,5280,32263,-0.113130805,100
0.55,highUnequal,1,Peak,-0.621010387,0,0,5339,32669,-0.075096372,100
0.55,equal,1,Highest Growth,0.026254347,0,0,9608,31385,0.060831776,100
0.55,equal,1,Peak,0.011972387,0,0,8972,31987,0.081414286,100
0.55,modUnequal,1,Highest Growth,-0.318468468,0,0,6201,31385,-0.005498452,100
0.55,modUnequal,1,Peak,-0.332522903,0,0,6129,31987,0.000184493,100
0.55,highUnequal,1,Highest Growth,-0.539559165,0,0,4971,31385,-0.020202193,100
0.55,highUnequal,1,Peak,-0.581586771,0,0,5066,31987,-0.040138361,100
0.55,equal,1,Highest Growth,0.000204197,0,0,9303,30643,0.040335441,100
