VE_susc,t,Label_testingDiff,Covid_cumPropSymptInfect_unvac.2.5.,Covid_cumPropSymptInfect_unvac.50.,Covid_cumPropSymptInfect_unvac.97.5.,Covid_cumPropSymptInfect_vac.2.5.,Covid_cumPropSymptInfect_vac.50.,Covid_cumPropSymptInfect_vac.97.5.,NonCovid_cumPropSymptInfect_unvac.2.5.,NonCovid_cumPropSymptInfect_unvac.50.,NonCovid_cumPropSymptInfect_unvac.97.5.,NonCovid_cumPropSymptInfect_vac.2.5.,NonCovid_cumPropSymptInfect_vac.50.,NonCovid_cumPropSymptInfect_vac.97.5.,CumProp_falseNeg_vac.2.5.,CumProp_falseNeg_vac.50.,CumProp_falseNeg_vac.97.5.,CumProp_falseNeg_unvac.2.5.,CumProp_falseNeg_unvac.50.,CumProp_falseNeg_unvac.97.5.,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptOR.2.5.,VE_symptOR.50.,VE_symptOR.97.5.,VE_symptRR_observed.2.5.,VE_symptRR_observed.50.,VE_symptRR_observed.97.5.,VE_symptRR.2.5.,VE_symptRR.50.,VE_symptRR.97.5.,t_highChange.2.5.,t_highChange.50.,t_highChange.97.5.,totalNum_sims
0.55,117,modUnequal,0.499544,0.51828,0.527031,0.226253,0.23318,0.236586333,0.419373,0.42712,0.442847,0.676232333,0.679506667,0.685802,0.018066751,0.022754631,0.027343053,0.050669077,0.068029143,0.080575915,0.55234642,0.570634307,0.588639296,0.705606444,0.71762794,0.724616087,0.19687614,0.219985109,0.238040281,0.541641323,0.55020082,0.55569553,65,73,80,100
0.55,118,modUnequal,0.501835,0.51914,0.527661,0.227230333,0.233586667,0.23692,0.419927,0.42718,0.441693,0.677565667,0.680673333,0.686400667,0.01866675,0.023346417,0.028018135,0.051914306,0.070259841,0.082978087,0.551331395,0.57034733,0.588479209,0.706057523,0.718249581,0.725061697,0.196813954,0.220310707,0.238923198,0.541662558,0.550401232,0.555770819,65,73,80,100
0.55,119,modUnequal,0.503813,0.52008,0.52854,0.228203,0.233973333,0.237180333,0.42006,0.42722,0.440963,0.678681,0.681786667,0.687169333,0.019288349,0.02399086,0.028664754,0.053761943,0.072153854,0.084665557,0.551642584,0.569736428,0.588288287,0.707035054,0.718649614,0.725467648,0.197476795,0.2201522,0.23944108,0.541704907,0.550406797,0.555775367,65,73,80,100
0.55,120,modUnequal,0.505777,0.52102,0.529108,0.229086333,0.23434,0.237534,0.420376,0.42728,0.44023,0.679837333,0.68284,0.687979667,0.020061618,0.024596652,0.029088729,0.055276434,0.073802354,0.086401654,0.550433139,0.569492264,0.588052036,0.707670807,0.718887514,0.725788956,0.196945216,0.219626572,0.239833952,0.541631932,0.550439886,0.555743672,65,73,80,100
0.55,121,modUnequal,0.50741,0.5219,0.529518,0.229846333,0.23482,0.237708,0.420879,0.4276,0.439677,0.681027667,0.683993333,0.688692667,0.020677298,0.025045256,0.029737164,0.056852009,0.07564283,0.08804891,0.5502656,0.568183457,0.587549985,0.708559239,0.7192715,0.725861912,0.196763901,0.220324057,0.239660325,0.541671684,0.550313551,0.555727774,65,73,80,100
0.55,122,modUnequal,0.508895,0.52238,0.529981,0.230547667,0.2351,0.237873667,0.421062,0.42794,0.439487,0.682172333,0.685053333,0.689396333,0.021186022,0.025572638,0.03016224,0.058576181,0.077306765,0.0903091,0.549651417,0.567889577,0.586793933,0.709329132,0.719650733,0.726190045,0.196897411,0.220043966,0.239742965,0.54171691,0.550423664,0.555831567,65,73,80,100
0.55,123,modUnequal,0.510157,0.52306,0.530394,0.231095333,0.23544,0.238108,0.421363,0.42804,0.439246,0.683499667,0.68624,0.690448,0.021905029,0.026270176,0.030702867,0.060660536,0.079237179,0.092411306,0.548580987,0.567077978,0.586038122,0.709563875,0.719834553,0.726405158,0.197259651,0.220273624,0.239929564,0.541582824,0.550354953,0.555855111,65,73,80,100
0.55,124,modUnequal,0.511508,0.5237,0.530739,0.231648,0.23568,0.238235,0.421706,0.42818,0.438874,0.68471,0.687313333,0.691276,0.022547867,0.026847123,0.031187047,0.062367552,0.080804828,0.094467307,0.548006306,0.566229102,0.585191852,0.710151199,0.720192544,0.72670997,0.19739226,0.22008133,0.239612032,0.541730834,0.550354614,0.556050821,65,73,80,100
0.55,125,modUnequal,0.512808,0.52432,0.531327,0.232214,0.235846667,0.238461667,0.421923,0.42862,0.43841,0.685893,0.688393333,0.692301,0.02305182,0.027397965,0.031576655,0.063845943,0.082711624,0.096510902,0.547266155,0.565142905,0.58433837,0.710224346,0.720461835,0.727021146,0.196860413,0.219886972,0.239682785,0.54159408,0.550373168,0.556006762,65,73,80,100
0.55,126,modUnequal,0.513756,0.52494,0.531818,0.232734,0.236093333,0.238674333,0.422455,0.42894,0.438294,0.686948333,0.689513333,0.693056,0.023642094,0.027880378,0.032092891,0.065534426,0.084289297,0.098251641,0.547012413,0.564588858,0.583680197,0.710904007,0.720336466,0.727355618,0.197511352,0.220547071,0.240014691,0.541818231,0.550369799,0.555925176,65,73,80,100
0.55,127,modUnequal,0.51504,0.52516,0.532408,0.233139,0.23628,0.238847667,0.422895,0.4294,0.438336,0.688257,0.690573333,0.693881667,0.024174962,0.028447254,0.032599258,0.067600778,0.08600873,0.099929694,0.546514118,0.563404997,0.582384367,0.711561735,0.720456013,0.727515515,0.197828715,0.220868808,0.239700562,0.541761944,0.550551566,0.555890755,65,73,80,100
0.55,128,modUnequal,0.515912,0.52544,0.532766,0.233405333,0.2365,0.239057333,0.423474,0.43,0.438842,0.689333333,0.691746667,0.695227,0.024782785,0.029086127,0.033108696,0.069549001,0.087957346,0.101436015,0.545442059,0.562644183,0.581677421,0.711888866,0.72046284,0.727710124,0.19791334,0.220986909,0.239626811,0.541670612,0.550386024,0.555969443,65,73,80,100
0.55,129,modUnequal,0.516377,0.52584,0.533042,0.23372,0.236646667,0.239176667,0.424118,0.43036,0.439299,0.690393,0.692973333,0.696315,0.025383708,0.029459416,0.033535064,0.071283475,0.089767265,0.103127016,0.544738162,0.562151993,0.580848966,0.712040451,0.72069429,0.727751982,0.198238825,0.221187835,0.239426953,0.541450868,0.550473687,0.555985069,65,73,80,100
0.55,130,modUnequal,0.516848,0.52612,0.533282,0.233969,0.2368,0.239308,0.424539,0.43092,0.439807,0.691519333,0.69406,0.697333333,0.026013612,0.030034508,0.034002909,0.072980956,0.091697637,0.104664246,0.543432744,0.56158088,0.579588206,0.712264627,0.720770333,0.727874261,0.198173497,0.221031085,0.239211687,0.541517598,0.550439876,0.556000861,65,73,80,100
0.55,131,modUnequal,0.517292,0.52636,0.533661,0.234189,0.236986667,0.239420333,0.424897,0.43144,0.440372,0.692704,0.69514,0.698432,0.026546849,0.030577574,0.034465501,0.075022855,0.092946874,0.106148954,0.542898369,0.560673415,0.578982182,0.712638633,0.721043098,0.7280818,0.198099365,0.220884192,0.239089481,0.541660476,0.550393786,0.556039111,65,73,80,100
0.55,132,modUnequal,0.517597,0.52658,0.533823,0.234405,0.237046667,0.239554333,0.425476,0.43194,0.440889,0.693647333,0.696233333,0.699372333,0.027029792,0.031107407,0.034895113,0.077041346,0.094450557,0.107392149,0.542775069,0.5592145,0.577984191,0.713038142,0.721268674,0.728242431,0.197968107,0.22111793,0.239204696,0.541661311,0.550411657,0.55600448,65,73,80,100
0.55,133,modUnequal,0.517887,0.5267,0.534084,0.234472333,0.23718,0.239661667,0.425775,0.43248,0.441352,0.694546333,0.697353333,0.700464,0.027634586,0.031609066,0.035319234,0.078621952,0.096263019,0.109006491,0.541536358,0.558329194,0.577242809,0.712902503,0.721452141,0.728370051,0.19773171,0.221321599,0.23948581,0.541552615,0.5504161,0.555932995,65,73,80,100
0.55,134,modUnequal,0.518194,0.52692,0.534204,0.23456,0.23726,0.239769667,0.426693,0.43308,0.441666,0.695629,0.69836,0.701373667,0.028225396,0.032109496,0.03576128,0.080202022,0.097716201,0.110796463,0.540347179,0.557415121,0.576342717,0.712660439,0.721571028,0.728469781,0.197578277,0.221334744,0.239505545,0.541514937,0.550417667,0.555979974,65,73,80,100
0.55,135,modUnequal,0.518467,0.52712,0.534301,0.234716667,0.237333333,0.239828667,0.427316,0.43354,0.442086,0.696755333,0.699413333,0.702362667,0.028703265,0.032549898,0.036298103,0.081551926,0.099288489,0.112392961,0.539222722,0.556358045,0.575751807,0.712412106,0.72163558,0.7286724,0.197841295,0.2211448,0.239570186,0.541497264,0.550411581,0.555929194,65,73,80,100
0.55,136,modUnequal,0.518814,0.52736,0.53444,0.234839,0.237393333,0.239842,0.427855,0.43408,0.44224,0.697835333,0.70048,0.703272,0.029097174,0.033027719,0.036748005,0.083532912,0.101126433,0.113548266,0.538289906,0.555845479,0.574809438,0.712608488,0.72166473,0.728815483,0.197809762,0.221201484,0.239566164,0.541508484,0.550431185,0.55589916,65,73,80,100
0.55,137,modUnequal,0.519081,0.52748,0.534541,0.234903667,0.23748,0.239882,0.428293,0.43452,0.442666,0.698755333,0.701493333,0.704335333,0.029593597,0.033641477,0.037166162,0.084949093,0.102555751,0.114721306,0.537879142,0.554944755,0.573947197,0.712571777,0.721818059,0.728951526,0.198284988,0.221229321,0.239628501,0.541422237,0.550427822,0.555958488,65,73,80,100
0.55,138,modUnequal,0.519121,0.52764,0.534642,0.234971,0.237533333,0.239943,0.428967,0.43498,0.443495,0.699805,0.702546667,0.705331,0.030090418,0.034072378,0.037649888,0.086812941,0.103985741,0.116799789,0.537123916,0.554050549,0.573131759,0.712476858,0.721920379,0.728878299,0.198222004,0.221369284,0.239568098,0.541479226,0.550420204,0.555936502,65,73,80,100
0.55,139,modUnequal,0.519264,0.52774,0.534762,0.234990667,0.237593333,0.240003333,0.429584,0.43546,0.44392,0.700765667,0.703593333,0.706287333,0.030357889,0.034480513,0.038151714,0.088354634,0.105698356,0.118764425,0.536291661,0.553480219,0.572073396,0.712287312,0.722060078,0.72880338,0.198243725,0.221321463,0.239492683,0.541427554,0.55042149,0.555905054,65,73,80,100
0.55,140,modUnequal,0.519424,0.52784,0.534823,0.23503,0.237626667,0.240044,0.430137,0.43592,0.444341,0.701733333,0.70458,0.707180333,0.030891987,0.0348387,0.038583566,0.090111642,0.107150965,0.120175106,0.534805675,0.552464333,0.570549704,0.712315572,0.722187257,0.728907793,0.198161196,0.221417904,0.239544986,0.54143501,0.550379894,0.555979802,65,73,80,100
0.55,141,modUnequal,0.519607,0.52794,0.534947,0.235049667,0.237666667,0.240104333,0.430609,0.43644,0.444954,0.702740333,0.705513333,0.708084667,0.031406399,0.035302687,0.03915685,0.092299272,0.10861053,0.121507688,0.533837285,0.551612643,0.569586588,0.712374339,0.722305661,0.728844874,0.198280647,0.221345668,0.239498834,0.541446539,0.550426908,0.55596695,65,73,80,100
0.55,142,modUnequal,0.519731,0.52798,0.535027,0.235097333,0.237726667,0.240145,0.431384,0.43708,0.44559,0.703717333,0.706506667,0.709061333,0.032059496,0.035725567,0.039470041,0.093790916,0.11024435,0.123252195,0.53251074,0.550664555,0.568757919,0.712370775,0.722265526,0.728787647,0.198101183,0.221321805,0.239553506,0.54136913,0.550381977,0.555867862,65,73,80,100
0.55,143,modUnequal,0.519773,0.52806,0.535048,0.235111333,0.237793333,0.240157667,0.431841,0.4376,0.446157,0.704652,0.707473333,0.710090333,0.032486492,0.036067006,0.039929926,0.095538541,0.111605102,0.124557276,0.531666646,0.549988583,0.567406015,0.712431372,0.72229927,0.728787906,0.198220599,0.221213961,0.239340356,0.541318329,0.550378199,0.555859069,65,73,80,100
0.55,144,modUnequal,0.519891,0.5281,0.535105,0.235138,0.237826667,0.240204,0.432264,0.43822,0.446481,0.705546667,0.708413333,0.711007667,0.03298192,0.036479386,0.040326327,0.096684456,0.113313715,0.125612953,0.530791881,0.549055275,0.566917652,0.712364554,0.722285455,0.7287829,0.19818949,0.22127405,0.239211579,0.541253354,0.550391123,0.555845449,65,73,80,100
0.55,145,modUnequal,0.519933,0.52818,0.535162,0.235166,0.237853333,0.240243333,0.43294,0.43874,0.446881,0.706427667,0.709313333,0.711962,0.033366527,0.036997293,0.040667615,0.098412552,0.114635812,0.126675492,0.529869181,0.548516432,0.566114477,0.712384218,0.722205823,0.728798546,0.197964768,0.221250332,0.239211162,0.541246605,0.550358808,0.555816793,65,73,80,100
0.55,146,modUnequal,0.520055,0.52822,0.535244,0.235166,0.237866667,0.240249667,0.433565,0.43908,0.447237,0.707333667,0.71026,0.712856667,0.033853549,0.037500432,0.041055492,0.100071123,0.116051597,0.128469292,0.529174963,0.54774945,0.565393621,0.712430671,0.722215176,0.728704707,0.197953269,0.221226608,0.239226842,0.54120791,0.550379948,0.555771013,65,73,80,100
0.55,147,modUnequal,0.520139,0.52828,0.535282,0.235199667,0.237886667,0.240275,0.434072,0.43968,0.447841,0.70823,0.711173333,0.713766,0.034378983,0.037810226,0.041608321,0.101750963,0.117112846,0.130155846,0.528530296,0.546775681,0.56473162,0.712399719,0.722204308,0.728702238,0.198255717,0.221310397,0.239245985,0.541229436,0.550430981,0.555771013,65,73,80,100
0.55,148,modUnequal,0.520181,0.52834,0.53532,0.235213667,0.2379,0.240289,0.434666,0.44036,0.448504,0.709260333,0.71212,0.714630333,0.034792428,0.038277416,0.042114486,0.103183279,0.118671783,0.131686963,0.527883525,0.545600146,0.563474273,0.71248502,0.722161887,0.728585987,0.198279143,0.221238496,0.239082008,0.541242777,0.55038759,0.555707692,65,73,80,100
0.55,149,modUnequal,0.520261,0.52834,0.535381,0.235213667,0.237906667,0.240314333,0.435112,0.44094,0.448986,0.710050667,0.712946667,0.715461667,0.035254746,0.038612284,0.042605784,0.104779303,0.120152467,0.133145548,0.526915806,0.544563152,0.562301751,0.712485962,0.722188986,0.728506213,0.19804908,0.221227396,0.239051411,0.541280927,0.550364281,0.555681364,65,73,80,100
0.55,150,modUnequal,0.520261,0.52838,0.5354,0.235220667,0.237906667,0.240327,0.435554,0.44134,0.449609,0.711013,0.71378,0.716376,0.035558308,0.039031029,0.043001341,0.106295043,0.121314842,0.134334464,0.526131863,0.543707998,0.560982364,0.712553016,0.722164454,0.728653418,0.19797492,0.221311157,0.239301293,0.541290004,0.550392569,0.555681364,65,73,80,100
