"","t","Label_testingDiff","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR.2.5.","VE_symptOR.50.","VE_symptOR.97.5.","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR.2.5.","VE_symptRR.50.","VE_symptRR.97.5.","Covid_propSymptInfect.2.5.","Covid_propSymptInfect.50.","Covid_propSymptInfect.97.5.","Covid_propSymptInfect_vac.2.5.","Covid_propSymptInfect_vac.50.","Covid_propSymptInfect_vac.97.5.","Covid_propSymptInfect_unvac.2.5.","Covid_propSymptInfect_unvac.50.","Covid_propSymptInfect_unvac.97.5.","Covid_cumPropSymptInfect.2.5.","Covid_cumPropSymptInfect.50.","Covid_cumPropSymptInfect.97.5.","Covid_cumPropSymptInfect_vac.2.5.","Covid_cumPropSymptInfect_vac.50.","Covid_cumPropSymptInfect_vac.97.5.","Covid_cumPropSymptInfect_unvac.2.5.","Covid_cumPropSymptInfect_unvac.50.","Covid_cumPropSymptInfect_unvac.97.5.","NonCovid_propSymptInfect.2.5.","NonCovid_propSymptInfect.50.","NonCovid_propSymptInfect.97.5.","NonCovid_propSymptInfect_vac.2.5.","NonCovid_propSymptInfect_vac.50.","NonCovid_propSymptInfect_vac.97.5.","NonCovid_propSymptInfect_unvac.2.5.","NonCovid_propSymptInfect_unvac.50.","NonCovid_propSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_unvac.2.5.","NonCovid_cumPropSymptInfect_unvac.50.","NonCovid_cumPropSymptInfect_unvac.97.5.","NonCovid_cumPropSymptInfect_vac.2.5.","NonCovid_cumPropSymptInfect_vac.50.","NonCovid_cumPropSymptInfect_vac.97.5.","Covid_cumSymptExpInfect_tested_unvac.2.5.","Covid_cumSymptExpInfect_tested_unvac.50.","Covid_cumSymptExpInfect_tested_unvac.97.5.","Covid_cumSymptExpInfect_tested_vac.2.5.","Covid_cumSymptExpInfect_tested_vac.50.","Covid_cumSymptExpInfect_tested_vac.97.5.","CumProp_falseNeg_vac.2.5.","CumProp_falseNeg_vac.50.","CumProp_falseNeg_vac.97.5.","CumProp_falseNeg_unvac.2.5.","CumProp_falseNeg_unvac.50.","CumProp_falseNeg_unvac.97.5.","NonCovid_cumSymptInfect_tested_unvac.2.5.","NonCovid_cumSymptInfect_tested_unvac.50.","NonCovid_cumSymptInfect_tested_unvac.97.5.","NonCovid_cumSymptInfect_tested_vac.2.5.","NonCovid_cumSymptInfect_tested_vac.50.","NonCovid_cumSymptInfect_tested_vac.97.5.","NonCovid_cumPropSymptInfect_tested_unvac.2.5.","NonCovid_cumPropSymptInfect_tested_unvac.50.","NonCovid_cumPropSymptInfect_tested_unvac.97.5.","NonCovid_cumPropSymptInfect_tested_vac.2.5.","NonCovid_cumPropSymptInfect_tested_vac.50.","NonCovid_cumPropSymptInfect_tested_vac.97.5.","CumProp_misclass_vac.2.5.","CumProp_misclass_vac.50.","CumProp_misclass_vac.97.5.","CumProp_misclass_unvac.2.5.","CumProp_misclass_unvac.50.","CumProp_misclass_unvac.97.5.","Covid_cumPropSymptExpInfect_tested_unvac.2.5.","Covid_cumPropSymptExpInfect_tested_unvac.50.","Covid_cumPropSymptExpInfect_tested_unvac.97.5.","Covid_cumPropSymptExpInfect_tested_vac.2.5.","Covid_cumPropSymptExpInfect_tested_vac.50.","Covid_cumPropSymptExpInfect_tested_vac.97.5.","Avg_numContacts.2.5.","Avg_numContacts.50.","Avg_numContacts.97.5.","t_highChange.2.5.","t_highChange.50.","t_highChange.97.5.","totalNum_sims"
"237",85,"highUnequal",-0.407333797782748,-0.34260708559566,-0.296060100532189,0.200454508224816,0.224616259490466,0.247778138533781,-1.12968770087141,-1.06126820794649,-1.00815662409426,0.0873692201243872,0.0992876370823003,0.109041498724659,0.005582,0.01053,0.020789,0.00539066666666667,0.0103333333333333,0.0202,0.006118,0.01128,0.022945,0.56848225,0.571255,0.57462575,0.552704666666667,0.555893333333333,0.559093333333333,0.61047,0.61746,0.623732,0.152,0.152,0.152,0.150693333333333,0.15192,0.153,0.149,0.15224,0.15592,0.29953,0.30568,0.312503,0.351724333333333,0.35488,0.357979333333333,3936.275,4065.5,4172.975,24900.6,25148,25405.525,0.0414156498746506,0.0470181769546425,0.0523837052758303,0.0732306162482891,0.0855280424617093,0.0989130408376571,3760.7,3867.5,3970.35,17622.525,17824.5,18053.8,0.150428,0.1547,0.158814,0.234967,0.23766,0.240717333333333,0.109669220307279,0.115393945330099,0.1205684798559,0.126266901757651,0.141870578813899,0.15421006006006,0.157451,0.16262,0.166919,0.332008,0.335306666666667,0.338740333333333,6.0044895,6.00492,6.005521,47,50,53,100
"238",86,"highUnequal",-0.41031209716089,-0.346903343374625,-0.296483172426001,0.200571247104228,0.224951200115441,0.247892059717631,-1.12764639163637,-1.0607694579503,-1.00780564827541,0.0872168182380344,0.0993919674959451,0.109098804694834,0.00459775,0.00868,0.0174,0.004464,0.00846,0.0167006666666667,0.004891,0.0092,0.019393,0.5687645,0.571515,0.57489525,0.553006333333333,0.556173333333334,0.559367,0.610792,0.61776,0.623829,0.152,0.152,0.152,0.150885666666667,0.152006666666667,0.153107333333333,0.148678,0.15198,0.155343,0.300597,0.30684,0.313935,0.353076666666667,0.356226666666666,0.3591,3944.9,4068.5,4176.975,24921.85,25173,25429.1,0.0429286304153213,0.048471341137329,0.054000976642541,0.0761095547514002,0.0884653522700942,0.101458559382432,3803.55,3909,4012,17735.625,17955.5,18185.725,0.152142,0.15636,0.16048,0.236475,0.239406666666666,0.242476333333333,0.111267570109426,0.116844670751064,0.121796700225949,0.128579202702775,0.14431611570066,0.157919620693794,0.157796,0.16274,0.167079,0.332291333333333,0.33564,0.339054666666667,6.0044895,6.00492,6.005521,47,50,53,100
"239",87,"highUnequal",-0.413859062190408,-0.350975961610672,-0.298626434551971,0.200458860922609,0.225164224362956,0.247829984675858,-1.12647796115997,-1.06030183191998,-1.00774405737064,0.0871720935685296,0.0994199226819681,0.109151202964981,0.003725,0.007085,0.014377,0.00370333333333333,0.00698,0.0137053333333333,0.003958,0.00778,0.016408,0.56897825,0.57176,0.57508625,0.553241,0.5564,0.559634333333333,0.610977,0.61798,0.624067,0.152,0.152,0.152,0.150839333333333,0.15202,0.153365333333333,0.147904,0.15194,0.155482,0.301755,0.30768,0.315171,0.354231666666667,0.357553333333334,0.360371333333333,3953.425,4073.5,4180.45,24950.325,25194.5,25447.2,0.0444742587620916,0.0497934309349513,0.0554198017052374,0.0793772498678349,0.0919143743248714,0.105002201257861,3849.65,3949,4049.2,17876.675,18089.5,18316.825,0.153986,0.15796,0.161968,0.238355666666667,0.241193333333333,0.244224333333333,0.112497929367175,0.118181096295954,0.123347994276448,0.131827427300999,0.147171954365634,0.160925854070469,0.158137,0.16294,0.167218,0.332671,0.335926666666666,0.339296,6.0044895,6.00492,6.005521,47,50,53,100
"240",88,"highUnequal",-0.418319457683471,-0.355580035911877,-0.303455091431568,0.200354368802242,0.225416422491531,0.248308989990794,-1.12541585128769,-1.05975513677555,-1.00786069972493,0.0870437066290378,0.0995371058159105,0.109239529803677,0.0031265,0.00593,0.0119895,0.003099,0.00582666666666667,0.0114673333333333,0.003038,0.00652,0.013724,0.56915725,0.572045,0.5752315,0.553341333333333,0.556566666666667,0.559787333333333,0.611177,0.61822,0.624109,0.152,0.152,0.152,0.150879333333333,0.15198,0.153213333333333,0.14836,0.15206,0.155362,0.302917,0.30898,0.315936,0.355690666666667,0.35894,0.361839,3959.95,4077,4183.875,24970.8,25211,25460.875,0.0458406455206637,0.051193054871879,0.05698309508028,0.0824534756112689,0.0947235920914173,0.107204615565286,3889.6,3996.5,4097.4,18022.025,18241.5,18462.4,0.155584,0.15986,0.163896,0.240293666666667,0.24322,0.246165333333333,0.113697375671297,0.1193302041037,0.124442403901246,0.134519320779505,0.149805356530158,0.163346843146702,0.158398,0.16308,0.167355,0.332944,0.336146666666667,0.339478333333333,6.0044895,6.00492,6.005521,47,50,53,100
"241",89,"highUnequal",-0.422314149076825,-0.361018807675876,-0.309479854661252,0.200959669759781,0.224853747404102,0.247618663948417,-1.12494507574058,-1.05975452431415,-1.00760648154402,0.0871479095112264,0.0994775302416397,0.109157349536783,0.002638,0.00489,0.00984825,0.002553,0.00485333333333333,0.00933666666666667,0.002556,0.00532,0.011343,0.5692715,0.57224,0.575362,0.553492333333333,0.556693333333333,0.559901666666667,0.611419,0.61838,0.624151,0.152,0.152,0.152,0.150993,0.15196,0.153263,0.148211,0.15212,0.155021,0.304361,0.3101,0.317258,0.357051,0.36034,0.363187,3962.9,4079,4186.775,24986.95,25223.5,25472.925,0.0473602812459535,0.0528122034098749,0.0584882025226311,0.0847514347361702,0.09757953867356,0.110531496868339,3935.05,4043,4141.2,18147.325,18372.5,18594.05,0.157402,0.16172,0.165648,0.241964333333333,0.244966666666667,0.247920666666667,0.115179045298897,0.120711932777895,0.125591620733622,0.137464928648393,0.15280381208626,0.166419508088418,0.158516,0.16316,0.167471,0.333159333333333,0.336313333333333,0.339639,6.0044895,6.00492,6.005521,47,50,53,100
"242",90,"highUnequal",-0.423226007005042,-0.363787607711329,-0.311912591908329,0.200812982524082,0.224936393020622,0.247322897914715,-1.12479710525543,-1.05904709079499,-1.00770018218871,0.0870261377167555,0.0995517809245102,0.109137089894882,0.0021195,0.00403,0.00827575,0.00205266666666667,0.00392,0.007804,0.002059,0.0044,0.009463,0.56940475,0.572345,0.575475,0.553618,0.5568,0.559996333333333,0.611577,0.61848,0.62425,0.152,0.152,0.152,0.150717333333333,0.152,0.153266666666667,0.1482,0.152,0.155848,0.305593,0.31126,0.318349,0.358273333333333,0.36174,0.364627,3968.95,4079.5,4189.25,24993.325,25235,25484.3,0.0491398333750078,0.0543333284469229,0.0597600728419891,0.0874311534315815,0.100542706736941,0.113014436367066,3977.5,4085,4186,18284.25,18504,18731.05,0.1591,0.1634,0.16744,0.24379,0.24672,0.249747333333333,0.116521921256758,0.121993373935698,0.126853214335616,0.140493959276868,0.155363110414788,0.169195883821011,0.158758,0.16318,0.16757,0.333244333333333,0.336466666666666,0.339790666666667,6.0044895,6.00492,6.005521,47,50,53,100
"243",91,"highUnequal",-0.429038418782285,-0.367629465842543,-0.313952991563033,0.200204177505862,0.225360750430291,0.247240799478894,-1.1246802945984,-1.05895892874383,-1.00761980600092,0.0869348854392087,0.0995955734350576,0.109106081994721,0.00169375,0.00338,0.00702575,0.00164366666666667,0.00327333333333333,0.00653933333333333,0.001699,0.00372,0.007985,0.56952425,0.57244,0.575575,0.553698666666667,0.55688,0.56011,0.611695,0.61858,0.624309,0.152,0.152,0.152,0.150702,0.1519,0.153003333333333,0.14899,0.1523,0.155894,0.306637,0.31238,0.31913,0.359623,0.363033333333333,0.365944666666667,3970,4081,4190.675,24999.9,25245.5,25492.35,0.0505703078792487,0.0559857693493447,0.0611752639511469,0.090656961836649,0.103989545231289,0.116000825321984,4020.325,4127.5,4236.15,18441.175,18641.5,18879.925,0.160813,0.1651,0.169446,0.245882333333333,0.248553333333334,0.251732333333333,0.118059204856265,0.123329664318336,0.127904970063485,0.143548271936095,0.158091517783374,0.171477578681965,0.1588,0.16324,0.167627,0.333332,0.336606666666667,0.339898,6.0044895,6.00492,6.005521,47,50,53,100
"244",92,"highUnequal",-0.43168797009112,-0.372577737175651,-0.318859356926841,0.200684626918861,0.225163052913558,0.248273234987529,-1.12511677344554,-1.05866678945622,-1.00818109625232,0.0869686123457566,0.0995794806829437,0.109116240170214,0.00137325,0.00278,0.0058505,0.00132433333333333,0.00272666666666667,0.00548033333333333,0.001419,0.00308,0.006581,0.56961375,0.57252,0.57561025,0.553804,0.55694,0.560206,0.611878,0.61864,0.624347,0.152,0.152,0.152,0.150459,0.151946666666667,0.153013333333333,0.14896,0.15216,0.156623,0.307624,0.31352,0.320319,0.361000666666667,0.364466666666667,0.367489,3972.475,4083.5,4191.15,25012.125,25251.5,25498.3,0.0521698920513286,0.0576033276948485,0.0625938180660395,0.0928351299625346,0.107259072547304,0.118767358567023,4069.325,4168.5,4277,18604,18785,19009.525,0.162773,0.16674,0.17108,0.248053333333333,0.250466666666667,0.253460333333333,0.119428836281906,0.12469676304025,0.129212908585535,0.14588172846563,0.160937243178904,0.173664084585369,0.158899,0.16334,0.167646,0.333495,0.336686666666667,0.339977333333333,6.0044895,6.00492,6.005521,47,50,53,100
"245",93,"highUnequal",-0.435036098543887,-0.37673203817034,-0.321784015361118,0.201176882249644,0.225216112410857,0.24854446599662,-1.12501496136153,-1.0587192042326,-1.00811341093598,0.0869808688273103,0.0995558912398024,0.109070240278747,0.00113325,0.002285,0.004812,0.001113,0.00222666666666666,0.004422,0.001059,0.00246,0.005412,0.569669,0.57257,0.575674,0.553884,0.557033333333333,0.560265666666667,0.612013,0.61868,0.624347,0.152,0.152,0.152,0.150689333333333,0.15204,0.153401333333333,0.147796,0.15188,0.155932,0.308694,0.31478,0.321393,0.362217333333333,0.365753333333333,0.369012333333333,3973.475,4085.5,4193.05,25019.125,25258.5,25502.725,0.053697894844453,0.0589503051540392,0.0639609607718275,0.0962265808554566,0.110066721265266,0.122205383371671,4114.8,4211.5,4324.775,18734.85,18919,19146.1,0.164592,0.16846,0.172991,0.249798,0.252253333333333,0.255281333333333,0.120875003648207,0.125793055946749,0.130401090488866,0.148603201596983,0.163496769183837,0.17574968376692,0.158939,0.16342,0.167722,0.333588333333333,0.33678,0.340036333333333,6.0044895,6.00492,6.005521,47,50,53,100
"246",94,"highUnequal",-0.439815931101463,-0.379566300089124,-0.326265949328256,0.201265731911866,0.225144335099882,0.248688716867604,-1.12551875310083,-1.05869141982534,-1.00824464345708,0.0869052583804658,0.0995430523634757,0.109198752582836,0.000959,0.00194,0.00390825,0.000931333333333333,0.00187333333333333,0.00361666666666667,0.000838,0.00198,0.00453599999999999,0.56972325,0.5726,0.57572025,0.553936,0.5571,0.560320333333333,0.612032,0.61868,0.624366,0.152,0.152,0.152,0.150606333333333,0.15198,0.153160666666667,0.148518,0.15206,0.156181,0.30994,0.31578,0.322717,0.363493666666667,0.367073333333333,0.370445,3974,4086,4194,25026.025,25266,25505.725,0.0548265218811555,0.060379846544872,0.0652250549210618,0.0996776174650593,0.112671038760417,0.124746662654349,4151,4255,4361.075,18861.5,19043,19284.675,0.16604,0.1702,0.174443,0.251486666666667,0.253906666666667,0.257129,0.121963885475556,0.127073006161456,0.131557702900259,0.151584004160106,0.166018031979731,0.178011385067701,0.15896,0.16344,0.16776,0.333680333333333,0.33688,0.340076333333333,6.0044895,6.00492,6.005521,47,50,53,100
"247",95,"highUnequal",-0.444557926759935,-0.382159939441895,-0.329241857073224,0.200893257439385,0.225023526199988,0.248447730908741,-1.12575423091744,-1.05816552401157,-1.0080247363306,0.0868939118265355,0.0995624830689692,0.109135140342989,0.00078425,0.001545,0.00312575,0.000776333333333333,0.00155333333333333,0.00294166666666667,0.00064,0.00168,0.003709,0.569766,0.572645,0.57575025,0.553961333333333,0.557166666666667,0.560373,0.612133,0.61874,0.624423,0.152,0.152,0.152,0.150619666666667,0.15204,0.153094666666667,0.148716,0.15188,0.156141,0.311222,0.31696,0.323894,0.364726666666667,0.368326666666667,0.371635,3974,4087,4195.05,25027.975,25269.5,25508.1,0.0563286282351826,0.0618367291946592,0.0668543411882758,0.102071538822056,0.115678021699974,0.126956935256179,4193.95,4297,4399.3,19001.225,19188.5,19435.525,0.167758,0.17188,0.175972,0.253349666666667,0.255846666666667,0.259140333333333,0.122993248427816,0.128189688192285,0.132713474880045,0.15382658182915,0.168182965259331,0.18037402682956,0.15896,0.16348,0.167802,0.333706333333333,0.336926666666666,0.340108,6.0044895,6.00492,6.005521,47,50,53,100
"248",96,"highUnequal",-0.44822997673125,-0.387987872998869,-0.333457517634771,0.200478969752612,0.225074294044057,0.249013889958385,-1.1253954289098,-1.05769549755682,-1.0079934135542,0.0868629551007795,0.0994872405910101,0.109115122012831,0.0006495,0.001295,0.00255075,0.000672333333333333,0.00127333333333334,0.002413,6e-04,0.00128,0.002962,0.56982025,0.572685,0.57579025,0.554007666666667,0.557186666666667,0.560413,0.612171,0.61874,0.624541,0.152,0.152,0.152,0.150719333333333,0.151946666666667,0.153022333333333,0.148933,0.15216,0.155842,0.312213,0.31822,0.324925,0.366078333333333,0.369633333333333,0.372924333333333,3975,4088,4195.05,25032.975,25272.5,25510.625,0.0576301498023151,0.0631337774707479,0.0681008425602382,0.104423098472723,0.118149725291177,0.129443862219357,4232.225,4340,4443.45,19128.8,19325.5,19578.625,0.169289,0.1736,0.177738,0.255050666666667,0.257673333333334,0.261048333333333,0.124168896030662,0.129253905884303,0.133927917795672,0.15580213246928,0.17046610493738,0.182766007511234,0.159,0.16352,0.167802,0.333773,0.336966666666667,0.340141666666667,6.0044895,6.00492,6.005521,47,50,53,100
"249",97,"highUnequal",-0.453701583015554,-0.391467026751698,-0.338084974695182,0.200282145613029,0.224923277219384,0.24943953643036,-1.12537405628549,-1.05794014719638,-1.00726948287827,0.0869157286429357,0.0995703119133676,0.109170669976824,0.00049375,0.00103,0.00204875,0.000510333333333333,0.00104666666666666,0.001971,0.00044,0.00104,0.002301,0.569825,0.57272,0.5758045,0.554014,0.557213333333334,0.560425666666667,0.612171,0.61874,0.624604,0.152,0.152,0.152,0.150853333333333,0.15204,0.153073666666667,0.148779,0.15188,0.15544,0.313333,0.31936,0.326157,0.367222,0.370886666666667,0.374118,3975,4088.5,4196.1,25037.4,25274,25513.15,0.0588350565005478,0.0643825420972529,0.069146932139434,0.106988633354171,0.121006455997945,0.131621684094648,4279.85,4382,4491.925,19252.8,19467,19717.875,0.171194,0.17528,0.179677,0.256704,0.25956,0.262905,0.125355858184816,0.130557244749079,0.134966097938807,0.158341375584227,0.173130492613771,0.185044548784173,0.159,0.16354,0.167844,0.333832,0.336986666666666,0.340175333333333,6.0044895,6.00492,6.005521,47,50,53,100
"250",98,"highUnequal",-0.457915432742015,-0.395147778501932,-0.341075019614574,0.200060653203621,0.225290529876965,0.249218055769897,-1.12435732017474,-1.05792677297058,-1.00738698138193,0.0869054097343504,0.0995538915229411,0.109179882567448,0.0003995,0.000835,0.00171825,0.000391,0.00084,0.00164333333333333,0.000339,0.00086,0.001962,0.56984875,0.57274,0.575835,0.554014,0.557233333333333,0.560465666666667,0.61219,0.61876,0.624604,0.152,0.152,0.152,0.150756666666667,0.151973333333334,0.153167,0.148499,0.15208,0.15573,0.314479,0.32038,0.327347,0.368393333333333,0.372166666666667,0.375264666666667,3975.475,4088.5,4196.1,25038.4,25276,25514.2,0.0601717794090017,0.0658568196227872,0.07041250586046,0.109975208376076,0.123780947185202,0.134105406933304,4319.9,4428,4533.975,19388.55,19594,19843.825,0.172796,0.17712,0.181359,0.258514,0.261253333333334,0.264584333333333,0.126497220392089,0.131600044542247,0.135876072453211,0.160534165684217,0.175769084731337,0.187496418118407,0.159019,0.16354,0.167844,0.333845333333333,0.337013333333333,0.340189333333333,6.0044895,6.00492,6.005521,47,50,53,100
"251",99,"highUnequal",-0.461063339123474,-0.400033342685728,-0.345102978992082,0.200170154011864,0.225006121737472,0.248469432392482,-1.12441351191178,-1.05808962364892,-1.00767122595515,0.0869054097343504,0.099513335415153,0.109148424124773,0.00032,0.000705,0.001403,0.000298333333333333,0.000706666666666667,0.00135433333333333,0.00028,0.00068,0.001682,0.56987925,0.572745,0.575845,0.554047666666667,0.557246666666666,0.560492333333333,0.612211,0.61876,0.624604,0.152,0.152,0.152,0.150746,0.152073333333334,0.153327,0.148019,0.15178,0.155762,0.315681,0.32144,0.328301,0.36966,0.37342,0.376339666666667,3975.95,4089,4196.1,25039.925,25279,25516.2,0.0615438422368445,0.0670423704418412,0.0716274028341563,0.11260449932612,0.126909731046245,0.136446298002804,4365.95,4468,4578.675,19522.75,19726,19977.125,0.174638,0.17872,0.183147,0.260303333333333,0.263013333333334,0.266361666666667,0.127567594602559,0.132712646369241,0.1370817920513,0.16281753766895,0.17840137918937,0.189739243658072,0.159038,0.16356,0.167844,0.333865666666667,0.337053333333334,0.340216,6.0044895,6.00492,6.005521,47,50,53,100
"252",100,"highUnequal",-0.466042940214996,-0.403093034640264,-0.350054962928625,0.200142125627147,0.224730142273596,0.248438572347078,-1.1246258797822,-1.05800792983299,-1.00707744656668,0.0868618931094925,0.0995109015557084,0.109115922812195,0.0002595,0.000575,0.00116775,0.000238,0.000593333333333334,0.00115433333333333,0.00024,0.00056,0.001501,0.5698845,0.57275,0.57585975,0.554061,0.557246666666666,0.560498666666667,0.612232,0.61876,0.624604,0.152,0.152,0.152,0.150695666666667,0.152013333333334,0.153309333333333,0.148072,0.15196,0.155913,0.316679,0.3225,0.329324,0.37085,0.37458,0.377599333333333,3976.475,4089,4196.625,25042.35,25280,25517.725,0.0628139970597876,0.0682286033688788,0.0729331471942175,0.115402403261569,0.129439138674838,0.139542629909984,4404.375,4510.5,4629.525,19651,19860.5,20110.75,0.176175,0.18042,0.185181,0.262013333333333,0.264806666666667,0.268143333333333,0.128656180326792,0.133875559541409,0.138153122326918,0.165687459885813,0.180826520012454,0.191944620098246,0.159059,0.16356,0.167865,0.333898,0.337066666666667,0.340236333333333,6.0044895,6.00492,6.005521,47,50,53,100
"253",101,"highUnequal",-0.467919538002156,-0.405753799177132,-0.354665996158061,0.199970034768143,0.224935985788104,0.248083171048114,-1.12480287093264,-1.05817093195562,-1.00719868759797,0.0868390143018053,0.0994760797322116,0.109136604554325,0.00021475,0.000475,0.000991999999999999,0.000179,0.000493333333333333,0.000961333333333333,0.00012,0.00044,0.001261,0.5698845,0.57276,0.57587025,0.554067333333333,0.55726,0.560498666666667,0.612232,0.61876,0.624604,0.152,0.152,0.152,0.150586666666667,0.15196,0.153262333333333,0.148213,0.15212,0.15624,0.317772,0.32344,0.330082,0.372036666666667,0.375726666666666,0.378896,3976.475,4089,4197.1,25043.875,25280.5,25518.725,0.0641024191430704,0.0695490827999869,0.0742729935808475,0.118313424624541,0.131562282226065,0.141936909711714,4451.85,4552,4672.05,19782.325,19992,20240.325,0.178074,0.18208,0.186882,0.263764333333333,0.26656,0.269871,0.129664384311546,0.134896949377061,0.139026366300877,0.168193146136886,0.182943063093385,0.19405034821374,0.159059,0.16356,0.167884,0.333918333333333,0.337073333333333,0.340249666666667,6.0044895,6.00492,6.005521,47,50,53,100
"254",102,"highUnequal",-0.471323952546266,-0.410320483803504,-0.358958976972883,0.199878868316787,0.225227429356526,0.248201748004413,-1.12480287093264,-1.05829288317514,-1.00725314636282,0.0868390143018053,0.0994596273064504,0.109136604554325,0.00015,0.00038,0.0008105,0.00012,4e-04,0.000767666666666667,9.9e-05,0.00036,0.001021,0.569915,0.57279,0.57587025,0.554081333333333,0.557266666666667,0.560519666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150508333333333,0.151973333333333,0.153346666666667,0.14796,0.15208,0.156475,0.318822,0.32452,0.331107,0.373222,0.376966666666667,0.380122333333333,3977,4089.5,4197.625,25044.875,25281,25520.25,0.0655190889013866,0.0707093537704618,0.0755161199804826,0.121207100343799,0.13464409361306,0.144006814353529,4490.8,4592,4712.525,19907.225,20125,20368.725,0.179632,0.18368,0.188501,0.265429666666667,0.268333333333333,0.271583,0.130749063281501,0.13598140147605,0.140070895223453,0.170490960735497,0.185609170912459,0.196119845435256,0.15908,0.16358,0.167905,0.333931666666667,0.33708,0.34027,6.0044895,6.00492,6.005521,47,50,53,100
"255",103,"highUnequal",-0.476094659103887,-0.414935689334584,-0.360474613515628,0.200054446485174,0.224804087083217,0.247425302179408,-1.12505505105685,-1.05841563538788,-1.00704157172044,0.0868183764846346,0.099472720465044,0.109072563148798,0.00011,0.000315,0.000661,0.000106666666666667,0.00032,0.000640666666666666,8e-05,0.00028,8e-04,0.56991975,0.572795,0.5758845,0.554081333333333,0.557286666666666,0.560519666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150551666666667,0.152053333333333,0.153251,0.148247,0.15184,0.156345,0.319767,0.32546,0.332328,0.374432,0.378133333333334,0.381348666666667,3977,4089.5,4198.15,25044.875,25281.5,25520.25,0.0668510104335865,0.071978419135153,0.0767037526133253,0.123920971687837,0.137044847368486,0.146570642198771,4538.375,4633.5,4752.775,20034.65,20253,20491.6,0.181535,0.18534,0.190111,0.267128666666667,0.27004,0.273221333333333,0.131889227896326,0.137037236765606,0.141175934754153,0.173378231036687,0.187431551611127,0.19826143418451,0.15908,0.16358,0.167926,0.333931666666667,0.337086666666667,0.34027,6.0044895,6.00492,6.005521,47,50,53,100
"256",104,"highUnequal",-0.478171983605756,-0.417601863348206,-0.367264595136474,0.199454411441578,0.22478583616364,0.247830926943224,-1.12485680216012,-1.05851258453934,-1.00712088949663,0.086797738667464,0.0994511552626546,0.109072563148798,9.475e-05,0.000245,0.00053525,8.63333333333333e-05,0.000266666666666667,0.000534,4e-05,2e-04,0.00068,0.56992925,0.572805,0.575895,0.554081333333333,0.557293333333333,0.560519666666667,0.612232,0.61882,0.624625,0.152,0.152,0.152,0.150537666666667,0.152053333333333,0.153345666666667,0.147963,0.15184,0.156387,0.320779,0.32642,0.333311,0.375482666666667,0.379246666666667,0.382367333333333,3977,4089.5,4198.15,25045.825,25282,25520.725,0.0681160698846344,0.0732218515450695,0.077848995298166,0.127028910124417,0.139339130152584,0.149420430961522,4580.9,4676.5,4794.525,20165.425,20386.5,20630.3,0.183236,0.18706,0.191781,0.268872333333333,0.27182,0.275070666666667,0.132858876011271,0.13820251840816,0.14209795304172,0.176088548165555,0.189970707356094,0.201031181633815,0.15908,0.16358,0.167926,0.333944333333333,0.337093333333333,0.340276333333333,6.0044895,6.00492,6.005521,47,50,53,100
